"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"46",2021-02-01,"合計",3597034197,0.2294,2948881153,0.1881,232691839,0.0148,8901172693,0.5677,15679779882,1,15677199112.1744,3596349476.3328,232022546.860181,8899945935.98139
"47",2021-03-01,"新北市",649645302,0.4003,473412653,0.2917,2257087,0.0014,497388406,0.3065,1622703448,0.0886,1622943616.72952,649664329.776825,2272121.06342132,497432218.527597
"48",2021-03-01,"台北市",412836083,0.3529,705060039,0.6027,1218779,0.001,50786075,0.0434,1169900976,0.0639,1169835803.88253,412835055.190144,1169835.80388253,50770873.8885017
"49",2021-03-01,"桃園市",363492772,0.1561,316618372,0.136,3712271,0.0016,1644355165,0.7063,2328178580,0.1272,2328076264.70588,363412704.920588,3724922.02352941,1644320265.76176
"50",2021-03-01,"台中市",467190931,0.1701,437472669,0.1593,13228500,0.0048,1828621506,0.6658,2746513606,0.15,2746218888.88889,467131833,13181850.6666667,1828432536.22222
"51",2021-03-01,"台南市",298967038,0.1206,235700782,0.0951,32057510,0.0129,1912439012,0.7714,2479164342,0.1354,2478451966.35121,298901307.141956,31972030.3659306,1911877846.84332
"52",2021-03-01,"高雄市",459394199,0.1806,421648568,0.1658,21523789,0.0085,1641246561,0.6452,2543813117,0.1389,2543115609.16767,459286679.015682,21616482.6779252,1640818191.03498
"53",2021-03-01,"宜蘭縣",72199529,0.2624,66679302,0.2424,5388707,0.0196,130855505,0.4756,275123043,0.015,275079628.712871,72180894.5742574,5391560.72277228,130827871.415842
"54",2021-03-01,"新竹縣",93509215,0.1193,71411056,0.0911,1836983,0.0023,617207641,0.7873,783964895,0.0428,783875477.497256,93516344.4654226,1802913.59824369,617145163.433589
"55",2021-03-01,"苗栗縣",84832521,0.1318,55605079,0.0864,2609968,0.0041,500569844,0.7777,643617412,0.0352,643577303.240741,84823488.5671296,2638666.94328704,500510068.730324
"56",2021-03-01,"彰化縣",193098242,0.2021,163492345,0.1711,37979627,0.0397,560934546,0.5871,955504760,0.0522,955536791.350088,193113985.531853,37934810.6165985,560995650.201636
"57",2021-03-01,"南投縣",67746511,0.2842,51807824,0.2173,9020623,0.0378,109830597,0.4607,238405555,0.013,238416125.172572,67757862.7740451,9012129.53152324,109838308.867004
"58",2021-03-01,"雲林縣",111207396,0.2347,69806472,0.1473,35142113,0.0742,257760022,0.5439,473916003,0.0259,473906802.443992,111225926.533605,35163884.7413442,257757909.849287
"59",2021-03-01,"嘉義縣",77125059,0.3059,42994108,0.1705,22626497,0.0897,109375767,0.4338,252121431,0.0138,252164856.304985,77137229.543695,22619187.6105572,109389114.665103
"60",2021-03-01,"屏東縣",128563718,0.3191,90578933,0.2248,68261303,0.1694,115543936,0.2867,402947890,0.022,402931196.619217,128575344.841192,68256544.7072954,115520374.07073
"61",2021-03-01,"台東縣",31272186,0.4184,30347796,0.406,2769293,0.037,10356861,0.1386,74746136,0.0041,74748266.0098522,31274674.4985222,2765685.84236453,10360109.6689655
"62",2021-03-01,"花蓮縣",50693958,0.256,58233655,0.2941,2243097,0.0113,86837488,0.4386,198008198,0.0108,198006307.378443,50689614.6888813,2237471.2733764,86845566.416185
"63",2021-03-01,"基隆市",52750532,0.4827,38934758,0.3563,5097,0,17598511,0.161,109288898,0.006,109275211.900084,52747144.7841706,0,17593309.1159136
"64",2021-03-01,"新竹市",80931617,0.0947,93130197,0.109,878417,0.001,679770301,0.7953,854710532,0.0467,854405477.06422,80912198.6779817,854405.47706422,679508675.909174
"65",2021-03-01,"嘉義市",40617648,0.4456,41252272,0.4526,553421,0.0061,8729072,0.0958,91152413,0.005,91145099.4255413,40614256.3040212,555985.106495802,8731700.52496686
"66",2021-03-01,"澎湖縣",15455522,0.4423,14754116,0.4222,384393,0.011,4350018,0.1245,34944049,0.0019,34945798.1999053,15456526.5438181,384403.780198958,4350751.8758882
"67",2021-03-01,"金門縣",11136629,0.4668,9823609,0.4118,254462,0.0107,2642084,0.1107,23856784,0.0013,23855291.403594,11135650.0271977,255251.618018456,2640780.75837785
"68",2021-03-01,"連江縣",2635467,0.4245,2897742,0.4668,5929,0.001,668974,0.1078,6208112,3e-04,6207673.5218509,2635157.41002571,6207.6735218509,669187.205655527
"69",2021-03-01,"合計",3765302075,0.2057,3491662347,0.1907,263957866,0.0144,10787867892,0.5892,18308790180,1,18309713408.495,3766308048.12743,263659873.082328,10788083140.2853
"70",2021-04-01,"新北市",602679244,0.3837,441822822,0.2813,2025992,0.0013,524038563,0.3337,1570566621,0.0886,1570646363.31319,602657009.603271,2041840.27230715,524124691.437611
"71",2021-04-01,"台北市",366850355,0.3357,681155892,0.6234,1042891,0.001,43635209,0.0399,1092684347,0.0616,1092646602.50241,366801464.460058,1092646.60250241,43596599.439846
"72",2021-04-01,"桃園市",384630971,0.165,320321810,0.1374,3922995,0.0017,1622696016,0.696,2331571792,0.1315,2331308660.84425,384665929.039301,3963224.72343523,1622590827.9476
"73",2021-04-01,"台中市",439189664,0.1654,428238230,0.1612,13370914,0.005,1775236890,0.6684,2656035698,0.1498,2656564702.23325,439395801.74938,13282823.5111663,1775647846.9727
"74",2021-04-01,"台南市",291429938,0.1226,240377283,0.1011,30726724,0.0129,1813950837,0.7633,2376484782,0.134,2377619020.77151,291496091.946588,30671285.3679525,1814836598.5549
"75",2021-04-01,"高雄市",355853748,0.1473,424915202,0.1758,20135814,0.0083,1615594733,0.6686,2416499497,0.1363,2417037554.03868,356029631.709898,20061411.698521,1616031308.63026
"76",2021-04-01,"宜蘭縣",72525481,0.2705,61431369,0.2291,5474043,0.0204,128696938,0.48,268127831,0.0151,268142160.628546,72532454.4500218,5470100.07682235,128708237.101702
"77",2021-04-01,"新竹縣",96634603,0.1228,73740297,0.0937,1578726,0.002,614765334,0.7814,786718960,0.0444,786982892.209178,96641499.1632871,1573965.78441836,614948431.972252
"78",2021-04-01,"苗栗縣",71487131,0.1171,53257062,0.0872,2600091,0.0043,483127965,0.7914,610472249,0.0344,610746123.853211,71518371.103211,2626208.33256881,483344482.417431
"79",2021-04-01,"彰化縣",185599183,0.1958,168172926,0.1774,37947731,0.04,556129475,0.5867,947849315,0.0535,947987181.51071,185615890.139797,37919487.2604284,556184079.392334
"80",2021-04-01,"南投縣",77380946,0.3129,52808898,0.2135,9470850,0.0383,107640575,0.4353,247301269,0.0139,247348468.384075,77395335.7573771,9473446.33911007,107670788.287588
"81",2021-04-01,"雲林縣",110904496,0.2363,65185053,0.1389,34017827,0.0725,259276898,0.5524,469384274,0.0265,469294838.012959,110894370.222462,34023875.7559395,259238468.518359
"82",2021-04-01,"嘉義縣",69211792,0.2934,41813302,0.1772,21966570,0.0931,102925281,0.4363,235916945,0.0133,235966715.575621,69232634.3498871,21968501.2200903,102952278.005643
"83",2021-04-01,"屏東縣",121213979,0.312,90829687,0.2338,63848256,0.1643,112644033,0.2899,388535955,0.0219,388493100.940975,121209847.493584,63829416.4846022,112624149.962789
"84",2021-04-01,"台東縣",34069803,0.4423,30530783,0.3964,2530226,0.0329,9890918,0.1284,77021730,0.0043,77020138.7487386,34066007.3685671,2533962.5648335,9889385.81533804
"85",2021-04-01,"花蓮縣",53890920,0.2728,57025548,0.2887,2000545,0.0101,84597487,0.4283,197514500,0.0111,197525278.836162,53884896.066505,1995005.31624524,84600076.9255282
"86",2021-04-01,"基隆市",56523484,0.5069,37439532,0.3358,9419,1e-04,17529478,0.1572,111501913,0.0063,111493543.776057,56516077.3400834,11149.3543776057,17526785.0815962
"87",2021-04-01,"新竹市",65841473,0.082,90945325,0.1133,891086,0.0011,645059902,0.8036,802737786,0.0453,802694836.716681,65820976.6107679,882964.32038835,645045570.785525
"88",2021-04-01,"嘉義市",38888051,0.4417,40056333,0.455,607005,0.0069,8485034,0.0964,88036423,0.005,88035896.7032967,38885455.5738462,607447.687252747,8486660.4421978
"89",2021-04-01,"澎湖縣",13372540,0.418,14109137,0.441,352837,0.011,4158817,0.13,31993331,0.0018,31993507.9365079,13373286.3174603,351928.587301587,4159156.03174603
"90",2021-04-01,"金門縣",8877122,0.4399,8441585,0.4183,263117,0.013,2597835,0.1287,20179659,0.0011,20180695.672962,8877488.02653598,262349.043748506,2597255.53311021
"91",2021-04-01,"連江縣",2113831,0.3727,2862409,0.5046,7704,0.0014,688381,0.1214,5672325,3e-04,5672629.80578676,2114189.12861673,7941.68172810147,688657.258422513
"92",2021-04-01,"合計",3519168755,0.1985,3425480485,0.1932,254791363,0.0144,10533366599,0.594,17732807202,1,17730230253.6232,3519450705.3442,255315315.652174,10531756770.6522
"93",2021-05-01,"新北市",602469201,0.3602,512336920,0.3063,2375605,0.0014,555336819,0.332,1672518545,0.0879,1672663793.66634,602493498.478616,2341729.31113288,555324379.497225
"94",2021-05-01,"台北市",390590617,0.3183,779813023,0.6355,1219460,0.001,55369370,0.0451,1226992470,0.0645,1227085795.43666,390581408.68749,1227085.79543666,55341569.3741935
"95",2021-05-01,"桃園市",323196354,0.1319,358797024,0.1464,4109546,0.0017,1764413909,0.72,2450516833,0.1288,2450799344.2623,323260433.508197,4166358.8852459,1764575527.86885
"96",2021-05-01,"台中市",431449836,0.1524,478506831,0.1691,14825355,0.0052,1905524702,0.6733,2830306724,0.1488,2829726972.2058,431250390.564163,14714580.2554701,1905255170.38616
"97",2021-05-01,"台南市",289693680,0.1131,263508738,0.1028,33838649,0.0132,1975320477,0.7709,2562361544,0.1347,2563314571.98444,289910878.09144,33835752.3501946,1976059203.5428
"98",2021-05-01,"高雄市",471588114,0.1793,469166803,0.1784,20892164,0.0079,1667997215,0.6343,2629644296,0.1383,2629858761.21076,471533675.88509,20775884.213565,1668119412.23599
"99",2021-05-01,"宜蘭縣",64055746,0.2301,68589588,0.2463,6257254,0.0225,139534887,0.5011,278437475,0.0146,278479853.836784,64078214.3678441,6265796.71132765,139546254.757613
"100",2021-05-01,"新竹縣",83437540,0.1004,77926146,0.0938,2014868,0.0024,667348801,0.8033,830727355,0.0437,830769147.121535,83409222.3710021,1993845.95309168,667356855.882729
"101",2021-05-01,"苗栗縣",77567401,0.1178,60792922,0.0923,3024409,0.0046,517154898,0.7853,658539630,0.0346,658644875.406284,77588366.3228602,3029766.42686891,517233820.656555
"102",2021-05-01,"彰化縣",180480202,0.1814,180390718,0.1813,42254624,0.0425,591798318,0.5948,994923862,0.0523,994984655.267512,180490216.465527,42286847.8488693,591816872.953116
"103",2021-05-01,"南投縣",60960798,0.2556,53832450,0.2257,10218444,0.0429,113455176,0.4758,238466868,0.0125,238513291.980505,60963997.4302171,10232220.2259637,113484624.324324
"104",2021-05-01,"雲林縣",111710037,0.2256,75538713,0.1525,38628173,0.078,269338554,0.5439,495215477,0.026,495335822.95082,111747761.657705,38636194.1901639,269413154.102951
"105",2021-05-01,"嘉義縣",73466056,0.2919,48405605,0.1923,25286233,0.1005,104510984,0.4153,251668878,0.0132,251719214.768591,73476838.7909516,25297781.0842434,104538989.893396
"106",2021-05-01,"屏東縣",133278219,0.3189,98611379,0.2359,65881990,0.1576,120189526,0.2876,417961114,0.022,418021954.217889,133307201.200085,65880259.9847393,120223114.033065
"107",2021-05-01,"台東縣",29357579,0.3865,32789883,0.4317,2684984,0.0353,11130916,0.1465,75963362,0.004,75955253.6483669,29356705.5350938,2681220.45378735,11127444.6594858
"108",2021-05-01,"花蓮縣",46493914,0.2302,62965655,0.3118,2171279,0.0108,90330092,0.4473,201960940,0.0106,201942447.081462,46487151.3181527,2180978.42847979,90328856.5795382
"109",2021-05-01,"基隆市",46136893,0.4288,42450261,0.3945,4334,0,19010877,0.1767,107602365,0.0057,107605224.334601,46141120.1946768,0,19013843.139924
"110",2021-05-01,"新竹市",75383501,0.0809,103304504,0.1109,959977,0.001,752027416,0.8072,931675398,0.049,931510405.770965,75359191.8268711,931510.405770965,751915199.538323
"111",2021-05-01,"嘉義市",38510928,0.4074,46238011,0.4892,614412,0.0065,9162850,0.0969,94526201,0.005,94517602.207686,38506471.1394113,614364.414349959,9158755.65392477
"112",2021-05-01,"澎湖縣",14421306,0.3778,18183388,0.4764,400627,0.0105,5166930,0.1354,38172251,0.002,38168320.7388749,14419991.5751469,400767.367758186,5167990.62804366
"113",2021-05-01,"金門縣",9609126,0.3908,10792972,0.4389,268443,0.0109,3918053,0.1593,24588594,0.0013,24590959.2162224,9610146.8616997,268041.455456824,3917339.80314422
"114",2021-05-01,"連江縣",2428775,0.3899,3053653,0.4902,7398,0.0012,739970,0.1188,6229796,3e-04,6229402.28478172,2428843.95083639,7475.28274173806,740052.991432069
"115",2021-05-01,"合計",3556285823,0.187,3845995187,0.2022,277938228,0.0146,11338780740,0.5962,19018999978,1,19020747710.1879,3556879821.80514,277702916.568744,11340169784.814
"116",2021-06-01,"新北市",762093185,0.4213,485797620,0.2685,2226685,0.0012,558879322,0.3089,1808996812,0.0929,1809302122.90503,762258984.379888,2171162.54748603,558893425.765363
"117",2021-06-01,"台北市",470480803,0.3796,719859856,0.5808,1219839,0.001,47900634,0.0386,1239461132,0.0636,1239428126.72176,470486916.903581,1239428.12672176,47841925.6914601
"118",2021-06-01,"桃園市",465679185,0.1825,367883167,0.1442,4635469,0.0018,1713632360,0.6715,2551830181,0.131,2551200880.72122,465594160.731623,4592161.5852982,1713131391.4043
"119",2021-06-01,"台中市",541911895,0.1874,466557844,0.1613,14933684,0.0052,1868562464,0.6461,2891965887,0.1485,2892485083.69498,542051704.684439,15040922.4352139,1868834612.57533
"120",2021-06-01,"台南市",374090968,0.142,253369148,0.0962,36816404,0.014,1969341814,0.7478,2633618334,0.1352,2633774927.23493,373996039.66736,36872848.981289,1969536890.58628
"121",2021-06-01,"高雄市",456781231,0.1804,443481828,0.1751,20423651,0.0081,1612012077,0.6365,2532698788,0.13,2532734597.37293,456905321.366077,20515150.2387207,1612085571.22787
"122",2021-06-01,"宜蘭縣",84103377,0.2855,60972885,0.207,6984965,0.0237,142496881,0.4838,294558108,0.0151,294555000,84095452.5,6980953.5,142505709
"123",2021-06-01,"新竹縣",117699954,0.1377,82682847,0.0967,1899174,0.0022,652651431,0.7634,854933407,0.0439,855044953.464323,117739690.092037,1881098.89762151,652741317.474664
"124",2021-06-01,"苗栗縣",89345623,0.1407,56560401,0.0891,3306081,0.0052,485767097,0.765,634979202,0.0326,634796868.686869,89315919.4242424,3300943.71717172,485619604.545455
"125",2021-06-01,"彰化縣",221873239,0.2139,185115666,0.1784,48605322,0.0469,581851177,0.5608,1037445404,0.0533,1037643867.713,221952023.303812,48665497.3957399,581910681.013453
"126",2021-06-01,"南投縣",88940918,0.3369,54471129,0.2063,9836594,0.0373,110763160,0.4195,264011801,0.0136,264038434.318953,88954548.5220553,9848633.60009695,110764123.196801
"127",2021-06-01,"雲林縣",141187064,0.2676,78321194,0.1484,42714249,0.0809,265442989,0.5031,527665496,0.0271,527770849.056604,141231479.207547,42696661.6886792,265521514.160377
"128",2021-06-01,"嘉義縣",86359125,0.3266,46168051,0.1746,27777316,0.1051,104078625,0.3937,264383117,0.0136,264421827.033219,86360168.7090493,27790734.0211913,104102873.302978
"129",2021-06-01,"屏東縣",155454937,0.367,90866346,0.2145,65783634,0.1553,111527638,0.2633,423632554,0.0217,423619328.671329,155468293.622378,65788081.7426573,111538969.239161
"130",2021-06-01,"台東縣",39765557,0.4721,31056042,0.3687,2721214,0.0323,10682561,0.1268,84225374,0.0043,84231196.0943857,39765547.6761595,2720667.63384866,10680515.6647681
"131",2021-06-01,"花蓮縣",62996942,0.2934,59921193,0.2791,2385775,0.0111,89389959,0.4164,214693869,0.011,214694349.69545,62991322.2006449,2383107.28161949,89398727.2131852
"132",2021-06-01,"基隆市",64363217,0.5082,42342547,0.3343,10701,1e-04,19925446,0.1573,126641911,0.0065,126660326.054442,64368777.7008675,12666.0326054442,19923669.2883637
"133",2021-06-01,"新竹市",86866493,0.0939,99422282,0.1075,972978,0.0011,737630819,0.7975,924892571,0.0475,924858437.209302,86844207.2539535,1017344.28093023,737574603.674419
"134",2021-06-01,"嘉義市",49982490,0.4916,41796222,0.4111,736330,0.0072,9164668,0.0901,101679710,0.0052,101669233.763075,49980595.3179275,732018.483094138,9160397.96205303
"135",2021-06-01,"澎湖縣",15832459,0.4233,16506791,0.4413,413756,0.0111,4650605,0.1243,37403611,0.0019,37404919.5558577,15833502.4479946,415194.60707002,4649431.50079311
"136",2021-06-01,"金門縣",9309195,0.4073,9381756,0.4105,284462,0.0124,3878121,0.1697,22853534,0.0012,22854460.4141291,9308621.72667479,283395.309135201,3878401.93227771
"137",2021-06-01,"連江縣",1990266,0.3407,3122492,0.5345,5174,9e-04,723784,0.1239,5841716,3e-04,5841893.35827877,1990333.06716558,5257.70402245089,723810.587090739
"138",2021-06-01,"合計",4387108123,0.2252,3695657307,0.1897,294693457,0.0151,11100953632,0.5699,19478412519,1,19481588334.2119,4387253692.86452,294171983.8466,11102557191.6674
"139",2021-07-01,"新北市",953081021,0.4554,539815698,0.258,2747316,0.0013,596973848,0.2853,2092617883,0.0998,2092308906.97674,952837476.237209,2720001.57906977,596935731.160465
"140",2021-07-01,"台北市",609381213,0.4155,793483846,0.541,1264440,9e-04,62567810,0.0427,1466697309,0.07,1466698421.44177,609413194.109057,1320028.5792976,62628022.5955638
"141",2021-07-01,"桃園市",454315149,0.1713,378117825,0.1425,4772399,0.0018,1815651692,0.6844,2652857065,0.1266,2653458421.05263,454537427.526316,4776225.15789474,1816026943.36842
"142",2021-07-01,"台中市",630611443,0.205,478495444,0.1556,14994823,0.0049,1951691821,0.6345,3075793531,0.1467,3075163521.8509,630408521.979434,15068301.2570694,1951191254.6144
"143",2021-07-01,"台南市",408190090,0.1472,253730445,0.0915,38002546,0.0137,2072257104,0.7475,2772180185,0.1322,2773010327.86885,408187120.262295,37990241.4918033,2072825220.08197
"144",2021-07-01,"高雄市",663338144,0.2372,453478657,0.1622,20026302,0.0072,1659408381,0.5934,2796251484,0.1334,2795799364.9815,663163609.373613,20129755.4278668,1659027343.18002
"145",2021-07-01,"宜蘭縣",90120894,0.2806,67957164,0.2116,7616072,0.0237,155443905,0.484,321138035,0.0153,321158620.037807,90117108.7826087,7611459.29489603,155440772.098299
"146",2021-07-01,"新竹縣",123462506,0.137,82573706,0.0916,2350537,0.0026,692921390,0.7688,901308139,0.043,901459672.489083,123499975.131004,2343795.14847162,693042196.209607
"147",2021-07-01,"苗栗縣",117120179,0.1721,62583764,0.0919,3134178,0.0046,497864696,0.7314,680702817,0.0325,680998520.130577,117199845.314472,3132593.19260065,498082317.623504
"148",2021-07-01,"彰化縣",240663900,0.225,186128605,0.174,50052447,0.0468,592821197,0.5542,1069666149,0.051,1069704626.43678,240683540.948276,50062176.5172414,592830303.971264
"149",2021-07-01,"南投縣",73425086,0.2947,50533179,0.2028,8552367,0.0343,116668049,0.4682,249178681,0.0119,249177411.242604,73432583.0931953,8546785.2056213,116664863.943787
"150",2021-07-01,"雲林縣",139742261,0.2602,75764068,0.1411,41039828,0.0764,280438968,0.5222,536985125,0.0256,536952997.873848,139715170.046775,41023209.037562,280396855.489724
"151",2021-07-01,"嘉義縣",96419721,0.3459,48178320,0.1728,25137655,0.0902,109023334,0.3911,278759030,0.0133,278809722.222222,96440282.9166667,25148636.9444444,109042482.361111
