"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"148",2016-07-01,"彰化縣",220833180,0.2324,177555144,0.1868,45507153,0.0479,506363480,0.5329,950258957,0.0494,950509336.188437,220898369.730193,45529397.2034261,506526425.254818
"149",2016-07-01,"南投縣",67071120,0.2827,59504911,0.2508,10069788,0.0424,100580140,0.424,237225959,0.0123,237260410.685805,67073518.1008772,10059841.4130781,100598414.130781
"150",2016-07-01,"雲林縣",129461691,0.2583,80061588,0.1597,38381490,0.0766,253265848,0.5053,501170617,0.0261,501324909.204759,129492224.047589,38401488.0450845,253319476.621165
"151",2016-07-01,"嘉義縣",87570716,0.351,55040011,0.2206,23712928,0.095,83184063,0.3334,249507718,0.013,249501409.791478,87574994.8368087,23702633.9301904,83183770.0244787
"152",2016-07-01,"屏東縣",165854270,0.3818,104186430,0.2399,65724325,0.1513,98612084,0.227,434377109,0.0226,434291079.616507,165812334.197582,65708240.3459775,98584075.0729471
"153",2016-07-01,"台東縣",35145642,0.4104,37158034,0.4339,2959713,0.0346,10379398,0.1212,85642787,0.0045,85637321.9635861,35145556.9338557,2963051.33994008,10379243.4219866
"154",2016-07-01,"花蓮縣",57654877,0.2606,70833119,0.3202,3165400,0.0143,89567771,0.4049,221221167,0.0115,221215237.351655,57648690.8538413,3163377.89412867,89570049.6036852
"155",2016-07-01,"基隆市",61830370,0.4568,54082603,0.3996,6769,1e-04,19430708,0.1436,135350450,0.007,135341849.349349,61824156.7827828,13534.1849349349,19435089.5665666
"156",2016-07-01,"新竹市",103414617,0.1109,124617751,0.1336,856578,9e-04,703841030,0.7546,932729976,0.0485,932767597.305389,103443926.541168,839490.83757485,703866428.926647
"157",2016-07-01,"嘉義市",52293347,0.4518,55156824,0.4765,626496,0.0054,7679931,0.0663,115756598,0.006,115754090.241343,52297697.9710388,625072.087303253,7674496.18300105
"158",2016-07-01,"澎湖縣",18838287,0.4348,19929641,0.46,575721,0.0133,3979234,0.0919,43322883,0.0023,43325306.5217391,18837843.2756522,576226.57673913,3981595.66934783
"159",2016-07-01,"金門縣",11562463,0.3776,15127763,0.4941,307366,0.01,3620065,0.1182,30617657,0.0016,30616804.2906294,11560905.3001417,306168.042906294,3618906.2671524
"160",2016-07-01,"連江縣",2364219,0.3889,3153295,0.5187,19917,0.0033,541576,0.0891,6079007,3e-04,6079226.91343744,2364211.34663582,20061.4488143435,541659.117987276
"161",2016-07-01,"合計",4623157099,0.2404,4612024507,0.2398,285663585,0.0149,9709483089,0.5049,19230328280,1,19232796109.2577,4623564184.66555,286568662.02794,9710638755.56422
"162",2016-08-01,"新北市",930153249,0.4487,643513717,0.3105,2124452,0.001,497029706,0.2398,2072821124,0.1044,2072507945.2496,929934315.033494,2072507.9452496,496987405.270854
"163",2016-08-01,"台北市",620475711,0.3772,980438915,0.5961,1894287,0.0012,42023950,0.0255,1644832863,0.0829,1644755770.84382,620401876.762288,1973706.92501258,41941272.1565174
"164",2016-08-01,"桃園市",537350608,0.1988,448503988,0.1659,3399597,0.0013,1714196045,0.6341,2703450238,0.1362,2703459843.27908,537447816.843882,3514497.79626281,1714263886.62327
"165",2016-08-01,"台中市",609458283,0.2394,613930819,0.2412,16154792,0.0063,1305936855,0.513,2545480749,0.1282,2545318486.733,609349245.723881,16035506.4664179,1305748383.69403
"166",2016-08-01,"台南市",409699146,0.1662,313697301,0.1272,39173792,0.0159,1703212155,0.6907,2465782394,0.1242,2466173750,409878077.25,39212162.625,1703386209.125
"167",2016-08-01,"高雄市",531624055,0.2141,530870294,0.2138,21735055,0.0088,1398814969,0.5633,2483044373,0.1251,2483022890.55192,531615200.867166,21850601.4368569,1398686794.2479
"168",2016-08-01,"宜蘭縣",96750824,0.3013,75488958,0.2351,7516681,0.0234,141338749,0.4402,321095212,0.0162,321092973.202892,96745312.8260315,7513575.57294768,141345126.803913
"169",2016-08-01,"新竹縣",135804152,0.1537,97949931,0.1108,2124273,0.0024,647759003,0.7331,883637359,0.0445,884024648.01444,135874588.399819,2121659.15523466,648078469.459386
"170",2016-08-01,"苗栗縣",105290002,0.1636,75051538,0.1166,2774898,0.0043,460330384,0.7154,643446822,0.0324,643666706.689537,105303873.214408,2767766.83876501,460479161.965695
"171",2016-08-01,"彰化縣",249853615,0.2489,191331509,0.1906,47079259,0.0469,515551367,0.5136,1003815750,0.0506,1003837927.59706,249855260.178909,47079998.8043022,515571159.613851
"172",2016-08-01,"南投縣",90679595,0.3337,66022543,0.243,11245277,0.0414,103773492,0.3819,271720907,0.0137,271697707.81893,90665525.0991769,11248285.1037037,103761354.616049
"173",2016-08-01,"雲林縣",131930516,0.2582,77774487,0.1522,38794771,0.0759,262527903,0.5137,511027677,0.0257,511001885.676741,131940686.881735,38785043.1228646,262501668.672142
"174",2016-08-01,"嘉義縣",85266291,0.3434,55015111,0.2215,24072762,0.0969,83975343,0.3382,248329507,0.0125,248375218.961625,85292050.1914221,24067558.7173815,84000499.0528217
"175",2016-08-01,"屏東縣",156537413,0.3709,101797381,0.2412,63788032,0.1511,99958739,0.2368,422081565,0.0213,422045526.533997,156536685.791459,63771079.0592869,99940380.6832504
"176",2016-08-01,"台東縣",43229864,0.4537,38249267,0.4014,2896258,0.0304,10903299,0.1144,95278688,0.0048,95289653.712008,43232915.889138,2896805.47284504,10901136.3846537
"177",2016-08-01,"花蓮縣",72749424,0.3091,69713299,0.2962,3306071,0.014,89596392,0.3807,235365186,0.0119,235358875.759622,72749428.4972991,3295024.26063471,89601124.001688
"178",2016-08-01,"基隆市",85156702,0.5318,55578096,0.3471,7787,0,19394495,0.1211,160137080,0.0081,160121279.170268,85152496.2627485,0,19390686.9075194
"179",2016-08-01,"新竹市",109340857,0.1158,125422947,0.1329,901561,0.001,708194347,0.7503,943859712,0.0476,943739255.079007,109285005.738149,943739.255079007,708087563.085779
"180",2016-08-01,"嘉義市",56002235,0.4716,54047696,0.4551,645256,0.0054,8058944,0.0679,118754131,0.006,118760043.946385,56007236.7251154,641304.237310481,8063806.98395957
"181",2016-08-01,"澎湖縣",17467355,0.4445,17225888,0.4383,606711,0.0154,4000434,0.1018,39300388,0.002,39301592.5165412,17469557.8736026,605244.524754734,4000902.11818389
"182",2016-08-01,"金門縣",11825045,0.3977,13949481,0.4691,308401,0.0104,3652530,0.1228,29735457,0.0015,29736689.4052441,11826281.3764656,309261.569814538,3651665.45896397
"183",2016-08-01,"連江縣",2202509,0.3477,3552149,0.5608,21619,0.0034,558304,0.0881,6334581,3e-04,6334074.5363766,2202357.71629815,21535.8534236805,558031.966654779
"184",2016-08-01,"合計",5088847451,0.2564,4649125315,0.2342,290571592,0.0146,9820787405,0.4948,19849331763,1,19851090157.9846,5089819516.50726,289825916.306576,9822319410.1708
"185",2016-09-01,"新北市",983799605,0.4607,690504600,0.3234,2092578,0.001,458916791,0.2149,2135313574,0.111,2135141001.85529,983659459.554731,2135141.00185529,458841801.298701
"186",2016-09-01,"台北市",658430220,0.3938,973055220,0.582,1809277,0.0011,38740916,0.0232,1672035633,0.0869,1671916185.56701,658400593.876289,1839107.80412371,38788455.5051546
"187",2016-09-01,"桃園市",451638132,0.1828,429334977,0.1738,3071992,0.0012,1586461822,0.6422,2470506923,0.1284,2470281800.9206,451567513.208285,2964338.16110472,1586414972.55121
"188",2016-09-01,"台中市",633384351,0.2543,629236773,0.2526,15204959,0.0061,1213066814,0.487,2490892897,0.1294,2491040273.15914,633471541.464371,15195345.6662708,1213136613.0285
"189",2016-09-01,"台南市",400873975,0.1727,301101698,0.1297,38727714,0.0167,1581152130,0.681,2321855517,0.1206,2321524271.39553,400927241.670008,38769455.3323053,1580958028.82035
"190",2016-09-01,"高雄市",662319545,0.2684,517464965,0.2097,20813030,0.0084,1267000558,0.5135,2467598098,0.1282,2467644086.79065,662315672.894611,20728210.3290415,1267135238.567
"191",2016-09-01,"宜蘭縣",98573099,0.3236,77732100,0.2552,7088914,0.0233,121182298,0.3979,304576411,0.0158,304592868.338558,98566252.1943574,7097013.8322884,121197502.311912
"192",2016-09-01,"新竹縣",121643165,0.1471,87188347,0.1054,1931349,0.0023,616149969,0.7451,826912830,0.043,827213918.406072,121683167.397533,1902592.01233397,616357090.604364
"193",2016-09-01,"苗栗縣",124788339,0.2011,76376360,0.1231,2524646,0.0041,416732394,0.6717,620421739,0.0322,620441592.201462,124770804.191714,2543810.528026,416750617.481722
"194",2016-09-01,"彰化縣",250236219,0.2638,184461412,0.1944,45478222,0.0479,468517817,0.4939,948693670,0.0493,948875576.131687,250313376.983539,45451140.0967078,468649647.05144
"195",2016-09-01,"南投縣",74297947,0.3117,60250275,0.2527,10390050,0.0436,93454867,0.392,238393139,0.0124,238426098.140087,74317414.7902651,10395377.8789078,93463030.4709141
"196",2016-09-01,"雲林縣",139332380,0.2758,81439414,0.1612,37135331,0.0735,247314948,0.4895,505222073,0.0263,505207282.878412,139336168.617866,37132735.2915633,247298964.968983
"197",2016-09-01,"嘉義縣",95319720,0.3798,55474952,0.221,23089981,0.092,77104142,0.3072,250988795,0.013,251017882.352941,95336591.7176471,23093645.1764706,77112693.4588235
"198",2016-09-01,"屏東縣",166883796,0.4007,102099925,0.2451,60815004,0.146,86715875,0.2082,416514600,0.0216,416564361.485108,166917339.647083,60818396.7768258,86728700.0611995
"199",2016-09-01,"台東縣",38393186,0.4393,36035326,0.4123,2512791,0.0288,10448954,0.1196,87390257,0.0045,87400742.1780257,38395146.0388067,2517141.37472714,10453128.7644919
"200",2016-09-01,"花蓮縣",66276339,0.3009,69966537,0.3176,3015261,0.0137,81019329,0.3678,220277466,0.0114,220297660.579345,66287566.0683249,3018077.94993703,81025479.5610831
"201",2016-09-01,"基隆市",75158596,0.5098,53924145,0.3657,8744,1e-04,18347820,0.1244,147439305,0.0077,147454593.92945,75172351.9852338,14745.459392945,18343351.4848236
"202",2016-09-01,"新竹市",120398304,0.131,123943344,0.1349,825962,9e-04,673737315,0.7332,918904925,0.0477,918779421.793921,120360104.255004,826901.479614529,673649072.059303
"203",2016-09-01,"嘉義市",56196252,0.4723,54754891,0.4602,569107,0.0048,7462942,0.0627,118983192,0.0062,118980641.025641,56194556.7564103,571107.076923077,7460086.19230769
"204",2016-09-01,"澎湖縣",20579982,0.4664,19365594,0.4389,535408,0.0121,3644318,0.0826,44125302,0.0023,44123021.189337,20578977.0827068,533888.556390977,3644561.55023923
"205",2016-09-01,"金門縣",13475708,0.4265,14688117,0.4649,290054,0.0092,3139277,0.0994,31593156,0.0016,31594142.8264143,13474901.9154657,290666.114003011,3140457.79694558
"206",2016-09-01,"連江縣",2801473,0.4123,3449844,0.5077,24470,0.0036,519448,0.0764,6795235,4e-04,6795044.31751034,2801596.77210951,24462.1595430372,519141.38585779
"207",2016-09-01,"合計",5254800333,0.273,4641848816,0.2412,277954844,0.0144,9070830744,0.4713,19245434737,1,19244812669.9834,5253833858.90547,277125302.447761,9070080211.36318
"208",2016-10-01,"新北市",832253340,0.4369,607806566,0.3191,1882545,0.001,462775888,0.243,1904718339,0.1014,1904752635.53745,832186426.466312,1904752.63553745,462854890.4356
"209",2016-10-01,"台北市",553509727,0.3685,907730546,0.6044,1777000,0.0012,38898448,0.0259,1501915721,0.08,1501870526.14163,553439288.88319,1802244.63136995,38898446.6270682
"210",2016-10-01,"桃園市",466740294,0.1857,413135498,0.1644,2728279,0.0011,1631081628,0.6489,2513685699,0.1338,2512989647.20195,466662177.485402,2764288.61192214,1630678982.06934
"211",2016-10-01,"台中市",554862401,0.2266,579776116,0.2367,15169340,0.0062,1299219437,0.5305,2449027294,0.1304,2449413248.83819,555037042.186734,15186362.1427968,1299413728.50866
"212",2016-10-01,"台南市",366679345,0.1561,301111165,0.1282,36323050,0.0155,1644554724,0.7002,2348668284,0.1251,2348761037.4415,366641597.944618,36405796.0803432,1644602478.41654
"213",2016-10-01,"高雄市",466968488,0.1897,511100856,0.2077,19475309,0.0079,1463623952,0.5947,2461168605,0.131,2460764833.89504,466807088.989889,19440042.1877708,1463416846.71738
"214",2016-10-01,"宜蘭縣",84924814,0.2865,68038151,0.2295,6257893,0.0211,137183336,0.4628,296404194,0.0158,296462531.590414,84936515.3006536,6255359.41655773,137202859.620044
"215",2016-10-01,"新竹縣",119782977,0.1407,91719194,0.1077,1876738,0.0022,638181584,0.7494,851560493,0.0453,851617400.185701,119822568.206128,1873558.28040854,638202079.699164
"216",2016-10-01,"苗栗縣",89731184,0.1492,69800040,0.1161,2314821,0.0038,439557090,0.7309,601403135,0.032,601206201.550388,89699965.2713178,2284583.56589147,439421612.713178
"217",2016-10-01,"彰化縣",227148374,0.2392,184818252,0.1946,40558262,0.0427,497165344,0.5235,949690232,0.0506,949734080.16444,227176391.975334,40553645.2230216,497185790.966084
"218",2016-10-01,"南投縣",87483688,0.3385,62969571,0.2436,10029979,0.0388,97963415,0.379,258446653,0.0138,258495775.862069,87500820.1293103,10029636.1034483,97969899.0517241
"219",2016-10-01,"雲林縣",117058401,0.2411,74041061,0.1525,32717448,0.0674,261714153,0.539,485531063,0.0259,485515154.098361,117057703.653115,32723721.3862295,261692668.059016
"220",2016-10-01,"嘉義縣",77220220,0.3192,53217893,0.22,21452448,0.0887,90060236,0.3722,241950797,0.0129,241899513.636364,77214324.7527273,21456486.8595455,90034998.9754545
"221",2016-10-01,"屏東縣",135450293,0.3556,96203327,0.2526,54361324,0.1427,94884482,0.2491,380899426,0.0203,380852442.596991,135431128.58749,54347643.5585907,94870343.4509105
"222",2016-10-01,"台東縣",37863809,0.4432,34848213,0.4079,2366263,0.0277,10353776,0.1212,85432061,0.0045,85433226.2809512,37864005.8877176,2366500.36798235,10354507.0252513
"223",2016-10-01,"花蓮縣",64231992,0.2905,64941825,0.2937,2652360,0.012,89254695,0.4037,221080872,0.0118,221116189.989785,64234253.1920327,2653394.27987743,89264605.8988764
"224",2016-10-01,"基隆市",76200851,0.5228,50809598,0.3486,8517,1e-04,18726318,0.1285,145745284,0.0078,145753293.172691,76199821.6706827,14575.3293172691,18729298.1726908
"225",2016-10-01,"新竹市",94317449,0.1041,120237381,0.1328,802464,9e-04,690245501,0.7622,905602795,0.0482,905401965.361446,94252344.5941265,814861.768825301,690097377.998494
"226",2016-10-01,"嘉義市",50512832,0.4587,51751698,0.4699,543987,0.0049,7317098,0.0664,110125615,0.0059,110133428.389019,50518203.602043,539653.799106193,7312859.64503086
"227",2016-10-01,"澎湖縣",15839890,0.4464,15490779,0.4365,482974,0.0136,3670965,0.1035,35484608,0.0019,35488611.6838488,15842116.2556701,482645.118900344,3673071.30927835
"228",2016-10-01,"金門縣",10640944,0.4011,12557571,0.4734,241909,0.0091,3086359,0.1163,26526783,0.0014,26526343.4727503,10639716.3669202,241389.725602028,3085013.74588086
"229",2016-10-01,"連江縣",2388393,0.3744,3496935,0.5481,21052,0.0033,473406,0.0742,6379786,3e-04,6380103.99562124,2388710.93596059,21054.3431855501,473403.716475096
"230",2016-10-01,"合計",4531809706,0.2413,4375602236,0.233,254043962,0.0135,9619991835,0.5122,18781447739,1,18779408738.1974,4531471328.52704,253522017.965665,9618813155.70472
"231",2016-11-01,"新北市",728432829,0.4104,602731052,0.3396,1764502,0.001,441975345,0.249,1774903728,0.0996,1774826419.31684,728388762.487633,1774826.41931684,441931778.409894
"232",2016-11-01,"台北市",489471387,0.3551,850869748,0.6172,1543714,0.0011,36659820,0.0266,1378544669,0.0773,1378596480.8814,489539610.360985,1516456.12896954,36670666.3914452
"233",2016-11-01,"桃園市",337424261,0.1482,376779123,0.1655,2625664,0.0012,1560417561,0.6852,2277246609,0.1277,2276611015.10574,337393752.438671,2731933.21812689,1559933867.55045
"234",2016-11-01,"台中市",515345635,0.2188,571800922,0.2428,13986748,0.0059,1253802245,0.5324,2354935550,0.1321,2355028509.06096,515280237.782537,13894668.2034596,1253817178.22405
"235",2016-11-01,"台南市",333308812,0.1495,280506322,0.1259,34084357,0.0153,1580857116,0.7093,2228756607,0.125,2228008911.83479,333087332.319301,34088536.3510723,1580326721.16442
"236",2016-11-01,"高雄市",565826980,0.2236,490935444,0.194,19478952,0.0077,1454500445,0.5747,2530741821,0.142,2530595072.16495,565841058.136082,19485582.0556701,1454332987.9732
"237",2016-11-01,"宜蘭縣",72409043,0.2563,67285956,0.2381,5233106,0.0185,137640231,0.4871,282568336,0.0158,282595363.292734,72429191.6119277,5228014.22091558,137652201.459891
"238",2016-11-01,"新竹縣",92533535,0.1201,78253919,0.1015,1613705,0.0021,598289927,0.7763,770691086,0.0432,770974571.428571,92594046.0285714,1619046.6,598507559.8
"239",2016-11-01,"苗栗縣",93173347,0.1607,68592255,0.1183,2260275,0.0039,415898087,0.7172,579923964,0.0325,579816187.658495,93176461.3567202,2261283.13186813,415844169.788673
"240",2016-11-01,"彰化縣",201855104,0.2235,172246378,0.1907,39383621,0.0436,489592753,0.5421,903077856,0.0507,903232186.68065,201872393.723125,39380923.3392764,489642168.399581
"241",2016-11-01,"南投縣",65943791,0.2911,56715135,0.2503,10071959,0.0445,93830540,0.4142,226561425,0.0127,226588633.639632,65959951.252497,10083194.1969636,93853012.0535358
"242",2016-11-01,"雲林縣",112084485,0.2397,74971789,0.1603,31371248,0.0671,249232210,0.5329,467659732,0.0262,467696749.844042,112106910.937617,31382451.9145353,249235597.99189
"243",2016-11-01,"嘉義縣",79597811,0.3303,51724770,0.2147,20905035,0.0868,88742770,0.3683,240970386,0.0135,240916488.122962,79574716.0270144,20911551.1690731,88729542.575687
"244",2016-11-01,"屏東縣",143949099,0.3667,96152671,0.245,57646781,0.1469,94759256,0.2414,392507807,0.022,392459881.632653,143915038.594694,57652356.6118367,94739815.4261225
"245",2016-11-01,"台東縣",31626153,0.4146,31934250,0.4186,2341046,0.0307,10382629,0.1361,76284078,0.0043,76288222.6469183,31629097.1094123,2342048.43526039,10382827.1022456
"246",2016-11-01,"花蓮縣",51366264,0.253,61557545,0.3032,2601208,0.0128,87498195,0.431,203023212,0.0114,203026203.825857,51365629.5679419,2598735.40897098,87504293.8489446
"247",2016-11-01,"基隆市",55427818,0.4628,46206843,0.3858,8673,1e-04,18122118,0.1513,119765452,0.0067,119768903.576983,55429048.5754277,11976.8903576983,18121035.1111975
"248",2016-11-01,"新竹市",90710140,0.1073,111644622,0.132,751191,9e-04,642397425,0.7598,845503378,0.0474,845792590.909091,90753545.0045455,761213.331818182,642633210.572727
"249",2016-11-01,"嘉義市",47070455,0.4468,50512729,0.4794,565330,0.0054,7210778,0.0684,105359292,0.0059,105366560.283688,47077779.1347518,568979.425531915,7207072.72340426
"250",2016-11-01,"澎湖縣",16342527,0.4427,16570576,0.4489,460299,0.0125,3540360,0.0959,36913762,0.0021,36913735.7986188,16341710.8380486,461421.697482736,3540027.26308755
"251",2016-11-01,"金門縣",10376470,0.402,12460437,0.4827,239600,0.0093,2736422,0.106,25812929,0.0014,25814039.7762585,10377243.9900559,240070.569919204,2736288.21628341
"252",2016-11-01,"連江縣",2695805,0.4315,3133636,0.5016,20212,0.0032,397437,0.0636,6247090,4e-04,6247280.70175439,2695701.62280702,19991.298245614,397327.052631579
"253",2016-11-01,"合計",4136971751,0.232,4173586122,0.2341,248957226,0.014,9268483670,0.5199,17827998769,1,17828219231.0978,4136146861.61469,249595069.23537,9268891178.24776
"254",2016-12-01,"新北市",605488032,0.3889,511048614,0.3283,1712588,0.0011,438608008,0.2817,1556857242,0.0927,1556651276.2717,605381681.342065,1712316.40389887,438508664.525739
"255",2016-12-01,"台北市",396001560,0.3317,760839467,0.6373,1538297,0.0013,35416065,0.0297,1193795389,0.0711,1193848214.34175,395999452.69716,1552002.67864428,35457291.9659501
"256",2016-12-01,"桃園市",353257005,0.1543,350665800,0.1532,2440203,0.0011,1582977628,0.6915,2289340636,0.1363,2288941253.26371,353183635.37859,2517835.37859008,1582802876.63185
"257",2016-12-01,"台中市",438654022,0.1965,509231289,0.2281,12872125,0.0058,1271640327,0.5696,2232397763,0.1329,2232491402.89347,438684560.668566,12948450.1367821,1271627103.08812
"258",2016-12-01,"台南市",292814690,0.134,262198213,0.12,30321186,0.0139,1599456638,0.7321,2184790727,0.1301,2184985108.33333,292788004.516667,30371293.0058333,1599627597.81083
"259",2016-12-01,"高雄市",386682183,0.171,455486408,0.2014,19339225,0.0086,1400151081,0.6191,2261658897,0.1347,2261600834.16087,386733742.641509,19449767.1737835,1400157076.429
"260",2016-12-01,"宜蘭縣",64479348,0.2408,57679825,0.2154,4646948,0.0174,140946121,0.5264,267752242,0.0159,267780060.352832,64481438.5329619,4659373.05013928,140959423.769731
"261",2016-12-01,"新竹縣",89745695,0.1163,77952644,0.101,1495271,0.0019,602300982,0.7807,771494592,0.0459,771808356.435644,89761311.8534653,1466435.87722772,602550783.869307
"262",2016-12-01,"苗栗縣",67307584,0.1194,59431112,0.1054,1879688,0.0033,435294496,0.7719,563912880,0.0336,563862542.694497,67325187.597723,1860746.39089184,435245496.705882
"263",2016-12-01,"彰化縣",177996589,0.2038,168771766,0.1932,34547739,0.0396,492096489,0.5634,873412583,0.052,873559865.424431,178031500.573499,34592970.6708075,492163628.180124
"264",2016-12-01,"南投縣",74967516,0.3142,56478762,0.2367,8966855,0.0376,98174892,0.4115,238588025,0.0142,238609049.429658,74970963.3307985,8971700.25855513,98187623.8403042
"265",2016-12-01,"雲林縣",95130084,0.2156,66556007,0.1508,28521778,0.0646,251018314,0.5689,441226183,0.0263,441352831.564987,95155670.4854112,28511392.9190981,251085625.877321
"266",2016-12-01,"嘉義縣",63254684,0.3075,46816676,0.2276,18347700,0.0892,77266059,0.3757,205685119,0.0122,205697170.474517,63251879.9209139,18348187.6063269,77280426.9472759
"267",2016-12-01,"屏東縣",118628151,0.3285,88524114,0.2452,58288730,0.1614,95643738,0.2649,361084733,0.0215,361028197.389886,118597762.842577,58269951.0587276,95636369.4885807
"268",2016-12-01,"台東縣",31473234,0.4314,29608176,0.4058,2234984,0.0306,9648041,0.1322,72964435,0.0043,72962483.9822573,31476015.5899458,2232652.00985707,9645640.38245441
"269",2016-12-01,"花蓮縣",50038745,0.2418,55479680,0.2681,2665846,0.0129,98724178,0.4771,206908449,0.0123,206936516.225289,50037249.6232749,2669481.05930623,98729411.8910854
"270",2016-12-01,"基隆市",56348481,0.4847,42477817,0.3654,9114,1e-04,17425379,0.1499,116260791,0.0069,116250183.360701,56346463.8749316,11625.0183360701,17425902.485769
"271",2016-12-01,"新竹市",67757515,0.0836,100682099,0.1242,663260,8e-04,641627536,0.7914,810730410,0.0483,810644919.484702,67769915.2689211,648515.935587762,641544389.280193
"272",2016-12-01,"嘉義市",40432689,0.4403,43622681,0.475,491849,0.0054,7283515,0.0793,91830734,0.0055,91837223.1578947,40435929.3564211,495921.005052632,7282691.79642105
"273",2016-12-01,"澎湖縣",12633133,0.4386,12323937,0.4279,416254,0.0145,3427030,0.119,28800354,0.0017,28800974.5267586,12632107.4274363,417614.130638,3427315.96868427
"274",2016-12-01,"金門縣",7737521,0.3905,9732740,0.4912,215339,0.0109,2127600,0.1074,19813200,0.0012,19814210.0977199,7737449.04315961,215974.890065147,2128046.16449511
"275",2016-12-01,"連江縣",1795011,0.3585,2759090,0.5511,18660,0.0037,433993,0.0867,5006754,3e-04,5006514.24423879,1794835.35655961,18524.1027036835,434064.784975504
"276",2016-12-01,"合計",3492623472,0.208,3768366917,0.2244,231633639,0.0138,9301688110,0.5539,16794312138,1,16793078952.7629,3492960422.17469,231744489.548128,9301686431.93538
