"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"22",2020-01-01,"連江縣",2200617,0.403,2619526,0.4797,5499,0.001,635521,0.1164,5461163,3e-04,5460758.80758808,2200685.79945799,5460.75880758808,635632.325203252
"23",2020-01-01,"合計",3155415079,0.2007,3181202403,0.2024,219337758,0.014,9162330398,0.5829,15718285638,1,15717403176.8775,3154482817.59931,220043644.476285,9161674311.80188
"24",2020-02-01,"新北市",611372532,0.4161,409072040,0.2784,2259159,0.0015,446593178,0.304,1469296909,0.0908,1469367959.77012,611404008.060345,2204051.93965517,446687859.770115
"25",2020-02-01,"台北市",374776025,0.3568,632389689,0.602,1075740,0.001,42193358,0.0402,1050434812,0.0649,1050481210.96346,374811696.071761,1050481.21096346,42229344.6807309
"26",2020-02-01,"桃園市",394940316,0.1849,303582309,0.1422,3900798,0.0018,1433141936,0.6711,2135565359,0.132,2134896687.76371,394742397.567511,3842814.03797468,1432729167.15823
"27",2020-02-01,"台中市",435360297,0.1797,379215804,0.1565,12365046,0.0051,1595821402,0.6587,2422762549,0.1497,2423104178.91374,435431820.950799,12357831.3124601,1596098722.65048
"28",2020-02-01,"台南市",284767095,0.1361,212610823,0.1016,32206258,0.0154,1562399763,0.7469,2091983939,0.1293,2092626210.62992,284806427.266732,32226443.6437008,1562982516.71949
"29",2020-02-01,"高雄市",346623517,0.1586,380875127,0.1742,21134174,0.0097,1437356929,0.6575,2185989747,0.1351,2186424380.02296,346766906.671642,21208316.4862227,1437574029.8651
"30",2020-02-01,"宜蘭縣",70978737,0.2742,57303029,0.2214,5136040,0.0198,125411678,0.4845,258829484,0.016,258821269.196025,70968792.0135501,5124661.1300813,125398904.925474
"31",2020-02-01,"新竹縣",95243605,0.1299,68245094,0.0931,1527941,0.0021,568389026,0.775,733405666,0.0453,733030010.741139,95220598.3952739,1539363.02255639,568098258.324382
"32",2020-02-01,"苗栗縣",69582093,0.1376,50642430,0.1001,2265538,0.0045,383264519,0.7578,505754580,0.0313,505918381.618382,69614369.3106893,2276632.71728272,383384949.59041
"33",2020-02-01,"彰化縣",177387746,0.2089,153346951,0.1806,35222697,0.0415,483318626,0.5691,849276020,0.0525,849097181.616833,177376401.239756,35237533.0370986,483221206.05814
"34",2020-02-01,"南投縣",77726104,0.3419,50064894,0.2203,8312027,0.0366,91201151,0.4012,227304176,0.014,227257802.995915,77699442.8443032,8317635.58965048,91175830.561961
"35",2020-02-01,"雲林縣",96063701,0.23,59145640,0.1416,30956515,0.0741,231562551,0.5543,417728407,0.0258,417695197.740113,96069895.480226,30951214.1525424,231528448.107345
"36",2020-02-01,"嘉義縣",63678301,0.3177,36464485,0.1819,21065480,0.1051,79221330,0.3953,200429596,0.0124,200464458.493678,63687558.4634414,21068814.5876855,79243600.4425508
"37",2020-02-01,"屏東縣",112437893,0.3175,80424133,0.2271,67061637,0.1894,94234375,0.2661,354158038,0.0219,354135328.049317,112437966.655658,67073231.1325407,94235410.7939234
"38",2020-02-01,"台東縣",32874929,0.4545,27249398,0.3767,2546961,0.0352,9666430,0.1336,72337718,0.0045,72337132.9970799,32877226.9471728,2546267.08149721,9664240.96840988
"39",2020-02-01,"花蓮縣",52656404,0.2788,51623929,0.2733,2091494,0.0111,82525717,0.4369,188897544,0.0117,188891068.422978,52662829.8763264,2096690.85949506,82526507.7939993
"40",2020-02-01,"基隆市",58435733,0.5224,36284803,0.3244,12964,1e-04,17117776,0.153,111851276,0.0069,111852043.77312,58431507.6670777,11185.204377312,17113362.6972873
"41",2020-02-01,"新竹市",67459474,0.088,82031831,0.107,763009,0.001,616505854,0.804,766760168,0.0474,766652626.168224,67465431.1028037,766652.626168224,616388711.439252
"42",2020-02-01,"嘉義市",38825638,0.4719,35847898,0.4357,617797,0.0075,6983504,0.0849,82274837,0.0051,82276561.854487,38826309.5391324,617074.213908653,6985280.10144595
"43",2020-02-01,"澎湖縣",12504657,0.4191,13012328,0.4361,373392,0.0125,3948323,0.1323,29838700,0.0018,29837945.4253612,12505082.9277689,372974.317817014,3947560.17977528
"44",2020-02-01,"金門縣",9084300,0.4599,8062786,0.4082,248487,0.0126,2357302,0.1193,19752875,0.0012,19752048.0156786,9083966.88241058,248875.80499755,2356419.32827046
"45",2020-02-01,"連江縣",2035728,0.374,2773057,0.5095,5602,0.001,628665,0.1155,5443052,3e-04,5442702.64965653,2035570.79097154,5442.70264965653,628632.156035329
"46",2020-02-01,"合計",3484814825,0.2154,3130268478,0.1935,251148756,0.0155,9313843393,0.5756,16180075452,1,16177098077.5194,3484546925.89767,250745020.20155,9311537653.42015
"47",2020-03-01,"新北市",621147414,0.404,431583503,0.2807,2176410,0.0014,482690316,0.3139,1537597643,0.0894,1537525838.97399,621160438.945493,2152536.17456359,482629360.853937
"48",2020-03-01,"台北市",395854023,0.3526,675198143,0.6015,1162382,0.001,50381133,0.0449,1122595681,0.0653,1122523928.51205,395801937.19335,1122523.92851205,50401324.3901912
"49",2020-03-01,"桃園市",339041050,0.1539,304211184,0.1381,3445987,0.0016,1555859549,0.7064,2202557770,0.1281,2202832614.04779,339015939.301955,3524532.18247647,1556080958.56336
"50",2020-03-01,"台中市",444668557,0.1722,393668244,0.1524,12885299,0.005,1731239752,0.6704,2582461852,0.1502,2583124960.62992,444814118.220472,12915624.8031496,1731726973.6063
"51",2020-03-01,"台南市",285045829,0.1269,218536059,0.0973,28645212,0.0128,1713304515,0.763,2245531615,0.1306,2246002661.8705,285017737.791367,28748834.0719424,1713700031.00719
"52",2020-03-01,"高雄市",445057009,0.184,402499029,0.1664,20038490,0.0083,1551066749,0.6413,2418661277,0.1407,2418864356.97115,445071041.682692,20076574.1628606,1551217712.1256
"53",2020-03-01,"宜蘭縣",67479437,0.253,59765693,0.2241,4630546,0.0174,134790574,0.5055,266666250,0.0155,266692070.504239,67473093.8375725,4640442.02677376,134812841.639893
"54",2020-03-01,"新竹縣",87947517,0.1149,64021104,0.0836,1606759,0.0021,611833061,0.7994,765408441,0.0445,765802679.425837,87990727.8660287,1608185.62679426,612182661.933014
"55",2020-03-01,"苗栗縣",81200720,0.1433,52198129,0.0921,2274736,0.004,430784267,0.7605,566457852,0.0329,566754929.424538,81215981.3865364,2267019.71769815,431017123.827362
"56",2020-03-01,"彰化縣",185376969,0.2077,152449321,0.1708,33484306,0.0375,521003651,0.5839,892314247,0.0519,892560427.400468,185384800.771077,33471016.0275176,521166033.559133
"57",2020-03-01,"南投縣",65209763,0.3007,46318404,0.2136,7455427,0.0344,97859399,0.4513,216842993,0.0126,216846460.674157,65205730.7247191,7459518.24719101,97862807.7022472
"58",2020-03-01,"雲林縣",105521174,0.2356,63383693,0.1415,28330846,0.0633,250572541,0.5596,447808254,0.026,447941293.286219,105534968.698233,28354683.8650177,250667947.722968
"59",2020-03-01,"嘉義縣",73509641,0.3364,39491622,0.1807,19198858,0.0879,86297111,0.395,218497232,0.0127,218547991.145545,73519544.2213614,19210368.4216934,86326456.5024903
"60",2020-03-01,"屏東縣",127169279,0.3431,82925330,0.2238,57356179,0.1548,103159060,0.2783,370609848,0.0216,370533199.285076,127129940.67471,57358539.2493298,103119389.361037
"61",2020-03-01,"台東縣",29841411,0.4291,26771793,0.3849,2351208,0.0338,10586910,0.1522,69551322,0.004,69555190.9586906,29846132.4403741,2350965.45440374,10586300.0639127
"62",2020-03-01,"花蓮縣",48089897,0.256,53821682,0.2865,1939091,0.0103,84025103,0.4472,187875773,0.0109,187859273.99651,48091974.1431065,1934950.52216405,84010667.3312391
"63",2020-03-01,"基隆市",50322532,0.4818,36398676,0.3485,9532,1e-04,17712912,0.1696,104443652,0.0061,104443833.572453,50321039.015208,10444.3833572453,17713674.1738881
"64",2020-03-01,"新竹市",77154192,0.0928,87776401,0.1056,754179,9e-04,665321574,0.8006,831006346,0.0483,831215918.560606,77136837.2424242,748094.326704546,665471464.399621
"65",2020-03-01,"嘉義市",38978109,0.4601,38099053,0.4497,461278,0.0054,7187163,0.0848,84725603,0.0049,84721042.9175006,38980151.846342,457493.631754503,7184344.43940405
"66",2020-03-01,"澎湖縣",14280888,0.4263,14722129,0.4395,315956,0.0094,4180048,0.1248,33499021,0.0019,33497449.374289,14279962.6682594,314876.024118316,4180481.68191126
"67",2020-03-01,"金門縣",10889095,0.4774,9330141,0.4091,207650,0.0091,2381142,0.1044,22808028,0.0013,22806504.5221217,10887825.2588609,207539.191151308,2380999.07210951
"68",2020-03-01,"連江縣",2511689,0.4354,2620534,0.4543,4480,8e-04,631367,0.1095,5768070,3e-04,5768289.67642527,2511513.32511556,4614.63174114022,631627.719568567
"69",2020-03-01,"合計",3596296195,0.2092,3255789867,0.1894,228734811,0.0133,10112867897,0.5882,17193688770,1,17190020417.1067,3596152271.25871,228627271.547518,10111170009.3421
"70",2020-04-01,"新北市",583412684,0.398,410926574,0.2804,2149325,0.0015,469188478,0.3201,1465677061,0.0893,1465501333.80884,583269530.85592,2198252.00071327,469106976.952211
"71",2020-04-01,"台北市",357907072,0.3424,643542166,0.6156,1120700,0.0011,42736484,0.0409,1045306422,0.0637,1045390133.20338,357941581.608837,1149929.14652372,42756456.4480182
"72",2020-04-01,"桃園市",372936424,0.1756,305185286,0.1437,3870499,0.0018,1442246999,0.6789,2124239208,0.1294,2123766778.00974,372933446.218511,3822780.20041754,1441825265.59081
"73",2020-04-01,"台中市",417699550,0.1699,392546022,0.1597,13227146,0.0054,1634322630,0.665,2457795348,0.1497,2458021427.67689,417617840.562304,13273315.7094552,1634584249.40513
"74",2020-04-01,"台南市",273423119,0.1246,225747855,0.1029,32284842,0.0147,1662254162,0.7577,2193709978,0.1336,2193856705.53936,273354545.510204,32249693.5714286,1662285225.78717
"75",2020-04-01,"高雄市",340146557,0.1517,409407566,0.1826,20625248,0.0092,1471393465,0.6564,2241572836,0.1366,2242100580.50383,340126658.062432,20627325.3406353,1471714821.04272
"76",2020-04-01,"宜蘭縣",66340101,0.2713,55457885,0.2268,5334777,0.0218,117424787,0.4802,244557550,0.0149,244523302.469136,66339171.9598765,5330607.99382716,117420089.845679
"77",2020-04-01,"新竹縣",91282825,0.1226,68457147,0.0919,1567068,0.0021,583459849,0.7834,744766889,0.0454,744909107.725789,91325856.6071817,1564309.12622416,583561794.992383
"78",2020-04-01,"苗栗縣",66833745,0.1272,50861785,0.0968,2505120,0.0048,405183734,0.7712,525384384,0.032,525431663.223141,66834907.5619835,2522071.98347107,405212898.677686
"79",2020-04-01,"彰化縣",174170601,0.207,156616595,0.1861,37644125,0.0447,472935572,0.5621,841366893,0.0513,841572246.104245,174205454.943579,37618279.4008598,473047759.535196
"80",2020-04-01,"南投縣",72297977,0.3298,48933583,0.2233,8069734,0.0368,89883974,0.4101,219185268,0.0134,219138302.731751,72271812.2409315,8064289.54052844,89868617.9502911
"81",2020-04-01,"雲林縣",100105069,0.234,62040869,0.145,31338761,0.0733,234290147,0.5477,427774846,0.0261,427868062.068966,100121126.524138,31362728.9496552,234343337.595172
"82",2020-04-01,"嘉義縣",62762008,0.286,38790151,0.1768,20975885,0.0956,96899524,0.4416,219427568,0.0134,219401306.561086,62748773.6764706,20974764.9072398,96887616.9773756
"83",2020-04-01,"屏東縣",110466404,0.3073,84411363,0.2348,63181636,0.1757,101449667,0.2822,359509070,0.0219,359503249.574106,110475348.594123,63164720.9501704,101451817.029813
"84",2020-04-01,"台東縣",31519478,0.4423,26846379,0.3768,2409152,0.0338,10481258,0.1471,71256267,0.0043,71248351.910828,31513146.0501592,2408194.29458599,10480632.5660828
"85",2020-04-01,"花蓮縣",50053368,0.2667,52403482,0.2792,2047005,0.0109,83186686,0.4432,187690541,0.0114,187691554.441261,50057337.5694842,2045837.94340974,83184896.9283668
"86",2020-04-01,"基隆市",54300674,0.5009,36446769,0.3362,11975,1e-04,17643753,0.1628,108403171,0.0066,108407998.215348,54301566.3060678,10840.7998215348,17648822.1094587
"87",2020-04-01,"新竹市",63750482,0.0796,85182313,0.1064,809965,0.001,650956398,0.813,800699158,0.0488,800585648.496241,63726617.6203008,800585.648496241,650876132.227444
"88",2020-04-01,"嘉義市",36609685,0.4453,37495113,0.456,562275,0.0068,7550877,0.0918,82217950,0.005,82226125,36615293.4625,559137.65,7548358.275
"89",2020-04-01,"澎湖縣",12104112,0.4137,12693373,0.4339,361612,0.0124,4097043,0.14,29256140,0.0018,29254143.8119382,12102439.2949988,362751.383268034,4095580.13367135
"90",2020-04-01,"金門縣",8490273,0.4393,8133805,0.4208,295021,0.0153,2408326,0.1246,19327425,0.0012,19329384.5057034,8491398.61335551,295739.582937262,2408441.30941065
"91",2020-04-01,"連江縣",2001499,0.3741,2710436,0.5067,5373,0.001,632354,0.1182,5349662,3e-04,5349192.81626209,2001133.03256365,5349.19281626209,632274.590882179
"92",2020-04-01,"合計",3348613707,0.204,3214836517,0.1959,250397244,0.0153,9600626167,0.5849,16414473635,1,16410599882.5932,3347762376.049,251082178.203675,9598559871.32874
"93",2020-05-01,"新北市",612966618,0.3836,486060765,0.3042,2306523,0.0014,496449639,0.3107,1597783545,0.0907,1597832889.54635,612928696.42998,2236966.04536489,496446678.782051
"94",2020-05-01,"台北市",398132374,0.3253,769519607,0.6287,1439011,0.0012,54888987,0.0448,1223979979,0.0695,1223985377.76364,398162443.386512,1468782.45331637,54834544.923811
"95",2020-05-01,"桃園市",321047038,0.1495,340944382,0.1588,3969040,0.0018,1481421015,0.6899,2147381475,0.1219,2147004924.43325,320977236.202771,3864608.86397985,1481218697.3665
"96",2020-05-01,"台中市",444598310,0.1682,451191348,0.1707,14605380,0.0055,1733510913,0.6557,2643905951,0.15,2643183057.99649,444583390.355009,14537506.8189807,1733135131.1283
"97",2020-05-01,"台南市",290415507,0.1245,252908516,0.1084,33791667,0.0145,1756089750,0.7527,2333205440,0.1324,2333104391.14391,290471496.697417,33830013.6715867,1756127675.21402
"98",2020-05-01,"高雄市",478162772,0.1954,460782721,0.1883,20915220,0.0085,1487745156,0.6078,2447605869,0.1389,2447067026.02231,478156896.884758,20800069.7211896,1487327338.41636
"99",2020-05-01,"宜蘭縣",64440266,0.2386,65516944,0.2426,5905613,0.0219,134226244,0.497,270089067,0.0153,270061599.340478,64436697.6026381,5914349.02555647,134220614.872218
"100",2020-05-01,"新竹縣",83761089,0.1054,73188716,0.0921,1900447,0.0024,635936126,0.8001,794786378,0.0451,794665754.614549,83757770.5363735,1907197.81107492,635812070.267101
"101",2020-05-01,"苗栗縣",78808652,0.1359,58755738,0.1014,2616259,0.0045,439523913,0.7582,579704562,0.0329,579445147.928994,78746595.6035503,2607503.16568047,439335311.159763
"102",2020-05-01,"彰化縣",183143753,0.2115,164615604,0.1901,38722369,0.0447,479275568,0.5536,865757294,0.0491,865942156.7596,183146766.154655,38707614.4071541,479385577.982115
"103",2020-05-01,"南投縣",61541764,0.2827,50383834,0.2315,8897800,0.0409,96833270,0.4449,217656668,0.0124,217640751.61987,61527040.4829374,8901506.7412527,96828370.3956803
"104",2020-05-01,"雲林縣",109169371,0.2387,71097904,0.1555,33747446,0.0738,243245416,0.532,457260137,0.0259,457221247.588424,109138711.799357,33742928.0720257,243241703.717042
"105",2020-05-01,"嘉義縣",72663621,0.3202,45604106,0.2009,23458632,0.1034,85234218,0.3755,226960577,0.0129,226999034.345446,72685090.7974117,23471700.1513191,85238137.3967148
"106",2020-05-01,"屏東縣",134906698,0.3382,94996430,0.2381,64246347,0.1611,104766677,0.2626,398916152,0.0226,398977026.459471,134934030.348593,64275198.9626207,104771367.148257
"107",2020-05-01,"台東縣",29271175,0.4093,30231528,0.4227,2322369,0.0325,9692453,0.1355,71517525,0.0041,71520056.7778566,29273159.2391767,2324401.84528034,9690967.69339957
"108",2020-05-01,"花蓮縣",46691646,0.2393,59526186,0.3051,2065710,0.0106,86846409,0.4451,195129951,0.0111,195103854.473943,46688352.3756146,2068100.8574238,86840725.626352
"109",2020-05-01,"基隆市",47551181,0.4393,41546231,0.3838,8922,1e-04,19129866,0.1767,108236200,0.0061,108249689.942678,47554088.7918187,10824.9689942678,19127720.2128713
"110",2020-05-01,"新竹市",75783408,0.0857,101072252,0.1143,835181,9e-04,706461386,0.799,884152227,0.0502,884271671.04112,75782082.208224,795844.503937008,706533065.161855
"111",2020-05-01,"嘉義市",39734499,0.4264,44895886,0.4818,570421,0.0061,7981558,0.0857,93182364,0.0053,93183657.1191366,39733511.3955998,568420.308426733,7985839.41511
"112",2020-05-01,"澎湖縣",14205535,0.3988,16612594,0.4664,360525,0.0101,4439758,0.1246,35618412,0.002,35618769.296741,14204765.1955403,359749.569897084,4438098.65437393
"113",2020-05-01,"金門縣",9999153,0.4125,10248763,0.4228,269437,0.0111,3723257,0.1536,24240610,0.0014,24240215.2317881,9999088.78311258,269066.389072848,3723297.05960265
"114",2020-05-01,"連江縣",2431346,0.4117,2772658,0.4695,5899,0.001,695496,0.1178,5905399,3e-04,5905554.8455804,2431316.92992545,5905.5548455804,695674.360809372
"115",2020-05-01,"合計",3599425776,0.2042,3692472713,0.2095,262960218,0.0149,10068117075,0.5713,17622975782,1,17625168081.1456,3599059322.16993,262615004.409069,10069258524.7585
"116",2020-06-01,"新北市",728250353,0.4141,524388893,0.2981,2367793,0.0013,503837156,0.2865,1758844195,0.0947,1759103968.46696,728444953.342167,2286835.15900704,503983286.965783
"117",2020-06-01,"台北市",462474398,0.3423,836254965,0.6189,1536386,0.0011,50843223,0.0376,1351108972,0.0727,1351195613.18468,462514258.393117,1486315.17450315,50804955.0557441
"118",2020-06-01,"桃園市",445310658,0.1911,386456227,0.1658,4683283,0.002,1494014215,0.6411,2330464383,0.1254,2330857822.67793,445426929.913751,4661715.64535585,1494312950.11882
"119",2020-06-01,"台中市",531068219,0.1931,484504996,0.1761,15404725,0.0056,1719843805,0.6252,2750821746,0.1481,2751306053.37876,531277198.907439,15407313.8989211,1720116544.5724
"120",2020-06-01,"台南市",360532790,0.1477,280416344,0.1149,37505019,0.0154,1761933827,0.722,2440387980,0.1314,2440525187.11923,360465570.137511,37584087.8816362,1762059185.10009
"121",2020-06-01,"高雄市",456344483,0.1882,490231051,0.2022,20845625,0.0086,1456756998,0.6009,2424178157,0.1305,2424485909.99011,456288248.260139,20850578.8259149,1456873583.31306
"122",2020-06-01,"宜蘭縣",79553179,0.2731,69969637,0.2402,6846268,0.0235,134886423,0.4631,291255507,0.0157,291297406.32806,79553321.6681932,6845489.04870941,134899828.870525
"123",2020-06-01,"新竹縣",111648658,0.133,86860144,0.1035,1989786,0.0024,638936822,0.7612,839435410,0.0452,839228444.444445,111617383.111111,2014148.26666667,638820691.911111
"124",2020-06-01,"苗栗縣",84476294,0.1477,62811180,0.1098,3158639,0.0055,421675425,0.737,572121538,0.0308,572050819.672131,84491906.0655738,3146279.50819672,421601454.098361
"125",2020-06-01,"彰化縣",215473194,0.2316,182974127,0.1967,45148155,0.0485,486635519,0.5231,930230995,0.0501,930219252.669039,215438778.918149,45115633.7544484,486597691.071174
"126",2020-06-01,"南投縣",86494484,0.3452,58790499,0.2347,8662813,0.0346,96592995,0.3855,250540790,0.0135,250492113.336174,86469877.5236472,8667027.12143162,96564709.691095
"127",2020-06-01,"雲林縣",127289434,0.2645,71720139,0.149,38283263,0.0795,243959618,0.5069,481252454,0.0259,481343214.765101,127315280.305369,38266785.5738255,243992875.56443
"128",2020-06-01,"嘉義縣",80400451,0.3337,46909906,0.1947,25816215,0.1071,87809187,0.3645,240935759,0.013,240934288.649204,80399772.1222393,25804062.3143297,87820548.2126348
"129",2020-06-01,"屏東縣",149550854,0.3541,101553239,0.2405,65699431,0.1556,105515236,0.2498,422318760,0.0227,422258790.02079,149521837.546362,65703467.7272349,105480245.747193
"130",2020-06-01,"台東縣",38389698,0.4437,34924283,0.4037,2555521,0.0295,10646675,0.1231,86516177,0.0047,86510485.5090414,38384702.4203617,2552059.32251672,10649440.766163
"131",2020-06-01,"花蓮縣",59361265,0.2835,65406828,0.3124,2268550,0.0108,82362567,0.3933,209399210,0.0113,209368847.631242,59356068.3034571,2261183.55441741,82344767.7733675
"132",2020-06-01,"基隆市",63909887,0.4895,46912594,0.3593,11647,1e-04,19725812,0.1511,130559940,0.007,130566640.690231,63912370.6178681,13056.6640690231,19728619.4082939
"133",2020-06-01,"新竹市",82452794,0.092,110376494,0.1232,906448,0.001,702392328,0.7838,896128064,0.0482,895913100.649351,82424005.2597403,895913.100649351,702216688.288961
"134",2020-06-01,"嘉義市",48177569,0.4606,47649211,0.4555,644776,0.0062,8133142,0.0778,104604698,0.0056,104608586.169045,48182714.7894621,648573.234248079,8138548.0039517
"135",2020-06-01,"澎湖縣",14965945,0.4137,16430960,0.4542,403923,0.0112,4371882,0.1209,36172710,0.0019,36175605.4601497,14965847.9788639,405166.781153677,4373630.7001321
"136",2020-06-01,"金門縣",8982875,0.3735,10688198,0.4444,268210,0.0112,4109421,0.1709,24048704,0.0013,24050850.5850585,8982992.69351935,269369.526552655,4110290.3649865
"137",2020-06-01,"連江縣",1961884,0.3335,3226928,0.5486,8840,0.0015,684761,0.1164,5882413,3e-04,5882114.47320452,1961685.17681371,8823.17170980678,684678.124681006
"138",2020-06-01,"合計",4237069366,0.2281,4019456843,0.2164,285015316,0.0153,10035667037,0.5402,18577208562,1,18574199829.0203,4236774980.99954,284185257.384011,10033782747.6368
"139",2020-07-01,"新北市",942896546,0.4384,635751458,0.2956,2883912,0.0013,569364825,0.2647,2150896741,0.103,2150715351.82679,942873610.240866,2795929.95737483,569294353.628552
"140",2020-07-01,"台北市",616958564,0.3725,969311390,0.5852,1672812,0.001,68369910,0.0413,1656312676,0.0793,1656376264.52495,617000158.535543,1656376.26452495,68408339.7248804
"141",2020-07-01,"桃園市",444560215,0.1782,434052774,0.174,5456049,0.0022,1610316748,0.6456,2494385786,0.1195,2494556172.41379,444529909.924138,5488023.57931035,1610485464.91034
"142",2020-07-01,"台中市",647324929,0.2122,558105739,0.1829,16549856,0.0054,1828781188,0.5995,3050761712,0.1461,3051425582.2854,647512508.560962,16477698.1443412,1829329636.5801
"143",2020-07-01,"台南市",423850782,0.1593,303911301,0.1142,43446022,0.0163,1889870859,0.7102,2661078964,0.1275,2661219798.59895,423932313.916813,43377882.7171629,1889998300.96497
"144",2020-07-01,"高雄市",700504491,0.2567,536485810,0.1966,23479928,0.0086,1468453865,0.5381,2728924094,0.1307,2728818972.53306,700487830.249237,23467843.1637843,1468377489.12004
"145",2020-07-01,"宜蘭縣",92251681,0.2779,87119097,0.2625,8553856,0.0258,144004013,0.4338,331928647,0.0159,331882274.285714,92230084.024,8562562.67657143,143970530.585143
"146",2020-07-01,"新竹縣",120029707,0.1342,94284724,0.1054,2674781,0.003,677191207,0.7573,894180419,0.0428,894541973.434535,120047532.834915,2683625.92030361,677436636.481973
"147",2020-07-01,"苗栗縣",119411684,0.1846,73871227,0.1142,3875927,0.006,449697346,0.6952,646856184,0.031,646858380.035026,119410056.954466,3881150.28021016,449695945.80035
"148",2020-07-01,"彰化縣",249787732,0.2396,192903519,0.185,54313878,0.0521,545535242,0.5233,1042540371,0.0499,1042721724.32432,249836125.148108,54325801.8372973,545656278.338919
"149",2020-07-01,"南投縣",76492866,0.302,61833478,0.2441,10782259,0.0426,104167399,0.4113,253276002,0.0121,253312077.017616,76500247.2593199,10791094.4809504,104187257.277345
"150",2020-07-01,"雲林縣",143175010,0.266,87254554,0.1621,45057289,0.0837,262665134,0.4881,538151987,0.0258,538276088.834053,143181439.629858,45053708.6354102,262732558.959901
