"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"68",2019-03-01,"連江縣",2451980,0.4394,2504506,0.4488,5592,0.001,618699,0.1109,5580777,3e-04,5580450.08912656,2452049.76916221,5580.45008912656,618871.914884135
"69",2019-03-01,"合計",3277198944,0.1977,3398187882,0.205,219070484,0.0132,9682929191,0.5841,16577386501,1,16576526253.6585,3277179240.34829,218810146.548293,9682348984.76195
"70",2019-04-01,"新北市",549619279,0.3718,446742619,0.3022,2117747,0.0014,479813022,0.3246,1478292667,0.0888,1478301187.955,549632381.681668,2069621.663137,479856565.610192
"71",2019-04-01,"台北市",334554739,0.3021,722818693,0.6527,539708,5e-04,49588433,0.0448,1107501573,0.0665,1107428670.13942,334554201.249119,553714.335069711,49612804.4222461
"72",2019-04-01,"桃園市",354120795,0.1595,343547014,0.1548,3404570,0.0015,1518537054,0.6841,2219609433,0.1333,2219295956.07235,353977704.99354,3328943.93410853,1518220363.5491
"73",2019-04-01,"台中市",397906146,0.1643,410763389,0.1696,13117755,0.0054,1600696685,0.6608,2422483975,0.1455,2421953944.57547,397927033.09375,13078551.3007075,1600427166.57547
"74",2019-04-01,"台南市",260990860,0.1239,249726160,0.1186,27162608,0.0129,1568129952,0.7446,2106009580,0.1265,2105616863.40641,260885929.376054,27162457.5379427,1567842316.49241
"75",2019-04-01,"高雄市",327897986,0.143,442242654,0.1928,19555013,0.0085,1503932534,0.6557,2293628187,0.1378,2293789699.17012,328011926.981328,19497212.4429461,1504037905.74585
"76",2019-04-01,"宜蘭縣",63727933,0.2608,60339276,0.247,5080963,0.0208,115184594,0.4714,244332766,0.0147,244288566.801619,63710458.2218623,5081202.18947368,115157630.390283
"77",2019-04-01,"新竹縣",87195741,0.1126,76188793,0.0984,1210565,0.0016,609664802,0.7874,774259901,0.0465,774276351.626016,87183517.1930894,1238842.16260163,609665199.270325
"78",2019-04-01,"苗栗縣",64606877,0.1172,53382221,0.0968,2294408,0.0042,431112675,0.7819,551396181,0.0331,551469225.206612,64632193.1942149,2316170.74586777,431193787.18905
"79",2019-04-01,"彰化縣",168998892,0.1896,169467832,0.1902,33208989,0.0373,519488226,0.5829,891163939,0.0535,890998065.194532,168933233.160883,33234227.831756,519362772.201893
"80",2019-04-01,"南投縣",71666815,0.3138,53049948,0.2323,8155928,0.0357,95475728,0.4181,228348419,0.0137,228368265.174344,71661961.611709,8152747.06672406,95480771.669393
"81",2019-04-01,"雲林縣",96738582,0.2208,64737096,0.1478,28987331,0.0662,247656826,0.5653,438119835,0.0263,438004709.066306,96711439.7618403,28995911.7401894,247604062.035183
"82",2019-04-01,"嘉義縣",61637307,0.2881,43220229,0.202,19329174,0.0903,89751513,0.4195,213938223,0.0129,213961529.70297,61642316.7074258,19320726.1321782,89756861.710396
"83",2019-04-01,"屏東縣",109461541,0.3049,90969958,0.2534,59909226,0.1669,98629581,0.2748,358970306,0.0216,358997466.456196,109458327.522494,59916677.1515391,98652503.7821626
"84",2019-04-01,"台東縣",30550436,0.4209,29850520,0.4113,1877096,0.0259,10303631,0.142,72581683,0.0044,72576027.2307318,30547249.861415,1879719.10527595,10305795.8667639
"85",2019-04-01,"花蓮縣",48676182,0.2562,57306949,0.3016,1614529,0.0085,82392082,0.4337,189989742,0.0114,190009777.851459,48680505.0855438,1615083.1117374,82407240.6541777
"86",2019-04-01,"基隆市",55234582,0.491,39793708,0.3537,12688,1e-04,17462265,0.1552,112503243,0.0068,112506949.39214,55240912.1515409,11250.694939214,17461078.5456602
"87",2019-04-01,"新竹市",61153691,0.0758,95456060,0.1184,779998,0.001,649043734,0.8048,806433483,0.0484,806216722.972973,61111227.6013514,806216.722972973,648843218.648649
"88",2019-04-01,"嘉義市",35378510,0.4235,40493065,0.4848,553767,0.0066,7104518,0.0851,83529860,0.005,83525299.0924092,35372964.1656353,551266.974009901,7108002.95276403
"89",2019-04-01,"澎湖縣",12026902,0.3958,14251861,0.469,291210,0.0096,3816950,0.1256,30386923,0.0018,30387763.326226,12027476.7245203,291722.52793177,3816703.07377399
"90",2019-04-01,"金門縣",8415651,0.4161,8944095,0.4422,203791,0.0101,2662285,0.1316,20225822,0.0012,20226356.8521031,8416187.08616011,204286.204206242,2661788.56173677
"91",2019-04-01,"連江縣",1889146,0.368,2630292,0.5123,7118,0.0014,607539,0.1183,5134095,3e-04,5134280.69490533,1889415.29572516,7187.99297286746,607385.4062073
"92",2019-04-01,"合計",3202448593,0.1924,3515922432,0.2112,229414182,0.0138,9701054629,0.5827,16648839836,1,16647360000,3202952064,229733568,9700416672
"93",2019-05-01,"新北市",592465985,0.3596,531832311,0.3228,2384090,0.0014,520726170,0.3161,1647408556,0.0916,1647559823.42007,592462512.501859,2306583.7527881,520793660.183086
"94",2019-05-01,"台北市",383138279,0.3008,828124754,0.6501,642721,5e-04,61966031,0.0486,1273871785,0.0708,1273842107.3681,383171705.896324,636921.053684049,61908726.4180895
"95",2019-05-01,"桃園市",308644435,0.1344,375175763,0.1633,3486935,0.0015,1609737151,0.7008,2297044284,0.1278,2297463337.4158,308779072.548683,3446195.0061237,1610062306.86099
"96",2019-05-01,"台中市",437401515,0.1669,474495654,0.181,13817713,0.0053,1695447660,0.6468,2621162542,0.1458,2621522950.27624,437532180.401105,13894071.6364641,1695601044.23867
"97",2019-05-01,"台南市",285249576,0.1263,277625554,0.1229,30664730,0.0136,1665316685,0.7372,2258856545,0.1256,2258954873.8812,285306000.571196,30721786.2847844,1665301533.02522
"98",2019-05-01,"高雄市",473908004,0.1884,495180673,0.1969,20397123,0.0081,1525951460,0.6066,2515437260,0.1399,2514884068.05485,473804158.421534,20370560.9512443,1525528675.68207
"99",2019-05-01,"宜蘭縣",64921302,0.2404,70712953,0.2619,6008333,0.0223,128379414,0.4754,270022002,0.015,269999820.542192,64907956.8583429,6020995.99809087,128357914.685758
"100",2019-05-01,"新竹縣",81583102,0.1011,80524611,0.0998,1552833,0.0019,643535208,0.7972,807195754,0.0449,806859829.659319,81573528.7785571,1533033.67635271,643228656.204409
"101",2019-05-01,"苗栗縣",78213178,0.1329,61000439,0.1037,2395051,0.0041,446721630,0.7593,588330298,0.0327,588239527.483124,78177033.2025072,2411782.06268081,446650273.217936
"102",2019-05-01,"彰化縣",179147301,0.188,180469413,0.1894,38049586,0.0399,555372449,0.5827,953038749,0.053,952848009.503696,179135425.786695,38018635.5791975,555224535.137804
"103",2019-05-01,"南投縣",61884870,0.2743,55483327,0.246,8516059,0.0378,99689547,0.4419,225573803,0.0125,225541979.674797,61866165.0247967,8525486.83170732,99667000.8182927
"104",2019-05-01,"雲林縣",105560118,0.2218,76060729,0.1598,32609234,0.0685,261666259,0.5498,475896340,0.0265,475974524.405507,105571149.513141,32604254.9217772,261690793.518148
"105",2019-05-01,"嘉義縣",71458379,0.3032,49468577,0.2099,22830846,0.0969,91888236,0.3899,235646038,0.0131,235676879.466413,71457229.8542163,22837089.6202954,91890415.3039543
"106",2019-05-01,"屏東縣",134476695,0.3299,102388949,0.2512,63827359,0.1566,106918723,0.2623,407611726,0.0227,407599319.267516,134467015.426354,63830053.397293,106913301.443869
"107",2019-05-01,"台東縣",28990223,0.3879,32450181,0.4342,2147737,0.0287,11153247,0.1492,74741388,0.0042,74735561.953017,28989924.4815753,2144910.62805159,11150545.8433901
"108",2019-05-01,"花蓮縣",46700335,0.2406,63068408,0.3249,1827471,0.0094,82527694,0.4251,194123908,0.0108,194116368.113266,46704398.1680517,1824693.8602647,82518868.0849492
"109",2019-05-01,"基隆市",47443380,0.4291,44803108,0.4052,10134,1e-04,18300798,0.1655,110557420,0.0061,110570355.380059,47445739.4935834,11057.0355380059,18299393.8153998
"110",2019-05-01,"新竹市",73813092,0.0858,106943237,0.1243,797978,9e-04,678545629,0.7889,860099936,0.0478,860363934.030571,73819225.539823,774327.540627514,678741107.556718
"111",2019-05-01,"嘉義市",39114602,0.4079,48485794,0.5057,581137,0.0061,7705107,0.0804,95886640,0.0053,95878572.276053,39108869.631402,584859.290883923,7708637.21099466
"112",2019-05-01,"澎湖縣",14115579,0.3795,18438330,0.4957,327110,0.0088,4317979,0.1161,37198998,0.0021,37196550.3328626,14116090.8513214,327329.642929191,4318519.49364535
"113",2019-05-01,"金門縣",9935579,0.3955,11192194,0.4455,219761,0.0087,3774619,0.1503,25122153,0.0014,25122769.9214366,9936055.50392817,218568.098316498,3775952.31919192
"114",2019-05-01,"連江縣",2341821,0.408,2762344,0.4812,8921,0.0016,626927,0.1092,5740013,3e-04,5740532.00332502,2342137.05735661,9184.85120532003,626866.094763092
"115",2019-05-01,"合計",3520507350,0.1958,3986687303,0.2217,253102862,0.0141,10220268623,0.5684,17980566138,1,17982351389.2648,3520944402.01804,253551154.588633,10221168529.6581
"116",2019-06-01,"新北市",645308144,0.3828,531211990,0.3151,2481938,0.0015,506702224,0.3006,1685704296,0.0936,1685852078.70517,645344175.72834,2528778.11805776,506767134.858775
"117",2019-06-01,"台北市",406626583,0.3096,851099023,0.6479,664876,5e-04,55141444,0.042,1313531926,0.073,1313627138.44729,406698962.063281,656813.569223646,55172339.8147862
"118",2019-06-01,"桃園市",389617192,0.1657,402040745,0.171,4208559,0.0018,1555483635,0.6615,2351350131,0.1306,2351115467.83626,389579833.020468,4232007.84210526,1555262881.97368
"119",2019-06-01,"台中市",475572797,0.1831,476542503,0.1835,14785102,0.0057,1629781609,0.6276,2596682011,0.1442,2596961869.20981,475503718.252316,14802682.6544959,1629853269.11608
"120",2019-06-01,"台南市",327959291,0.1446,290022026,0.1279,33518607,0.0148,1616069801,0.7127,2267569725,0.1259,2267568616.10633,327890421.888976,33560015.5183737,1616096152.69898
"121",2019-06-01,"高雄市",424730491,0.1761,502708461,0.2084,20392283,0.0085,1463829384,0.607,2411660619,0.1339,2412228699.61612,424793474.002399,20503943.946737,1464222820.66699
"122",2019-06-01,"宜蘭縣",71026973,0.2567,69482954,0.2511,6372515,0.023,129819423,0.4692,276701865,0.0154,276714273.197929,71032553.9299084,6364428.28355237,129834336.984468
"123",2019-06-01,"新竹縣",99092050,0.1185,89292893,0.1068,1567008,0.0019,646130857,0.7728,836082808,0.0464,836075777.153558,99074979.5926966,1588543.97659176,646119360.58427
"124",2019-06-01,"苗栗縣",74964881,0.1376,62029239,0.1139,2669297,0.0049,405066792,0.7436,544730209,0.0303,544593845.47849,74936113.1378402,2668509.8428446,404959983.497805
"125",2019-06-01,"彰化縣",192583599,0.2035,189008656,0.1997,40790878,0.0431,524112277,0.5537,946495410,0.0526,946462974.461693,192605215.302954,40792554.1992989,524056548.959439
"126",2019-06-01,"南投縣",78315347,0.3234,58602528,0.242,8446244,0.0349,96795157,0.3997,242159276,0.0134,242159206.61157,78314287.4181818,8451356.3107438,96791034.8826446
"127",2019-06-01,"雲林縣",110262164,0.2352,74659839,0.1593,33521307,0.0715,250291405,0.534,468734715,0.026,468674444.444444,110232229.333333,33510222.7777778,250272153.333333
"128",2019-06-01,"嘉義縣",71171508,0.3076,49583280,0.2143,23772703,0.1028,86825970,0.3753,231353461,0.0128,231373215.118992,71170400.970602,23785166.5142324,86834367.6341577
"129",2019-06-01,"屏東縣",133177972,0.3355,100761977,0.2538,62712896,0.158,100326980,0.2527,396979825,0.022,397013305.752561,133197964.079984,62728102.3089046,100325262.363672
"130",2019-06-01,"台東縣",34537441,0.4244,34600122,0.4252,1986404,0.0244,10252725,0.126,81376692,0.0045,81373758.2314205,34535022.9934149,1985519.70084666,10253093.537159
"131",2019-06-01,"花蓮縣",54137967,0.2667,64527280,0.3179,1764179,0.0087,82563360,0.4067,202992786,0.0113,202979804.970116,54134713.98553,1765924.30324001,82551886.6813463
"132",2019-06-01,"基隆市",57306977,0.4684,46525769,0.3803,14232,1e-04,18492170,0.1512,122339148,0.0068,122339650.276098,57303892.1893242,12233.9650276098,18497755.121746
"133",2019-06-01,"新竹市",72911212,0.0846,111405800,0.1292,868394,0.001,677004088,0.7852,862189494,0.0479,862273993.808049,72948379.876161,862273.993808049,677057539.93808
"134",2019-06-01,"嘉義市",43387475,0.4362,47815017,0.4807,624257,0.0063,7638479,0.0768,99465228,0.0055,99469558.9764926,43388621.6255461,626658.221551904,7639262.12939463
"135",2019-06-01,"澎湖縣",14054551,0.3787,18307999,0.4933,365348,0.0098,4387642,0.1182,37115540,0.0021,37113316.4403,14054812.9359416,363710.50111494,4386794.00324346
"136",2019-06-01,"金門縣",8842836,0.3648,11034751,0.4552,245035,0.0101,4117671,0.1699,24240293,0.0013,24241544.3760984,8843315.3884007,244839.598198594,4118638.38949912
"137",2019-06-01,"連江縣",1960090,0.3426,3084786,0.5392,8917,0.0016,667653,0.1167,5721446,3e-04,5721042.28486647,1960029.08679525,9153.66765578635,667645.634643917
"138",2019-06-01,"合計",3787547541,0.2104,4084347638,0.2268,261780979,0.0145,9871500746,0.5483,18005176904,1,18008587469.1358,3789006803.50617,261124518.302469,9874108509.32716
"139",2019-07-01,"新北市",768743328,0.4008,591312369,0.3083,2660954,0.0014,555166772,0.2895,1917883423,0.0985,1917977194.29127,768725259.471943,2685168.07200778,555254397.747324
"140",2019-07-01,"台北市",496899546,0.3285,946659596,0.6258,724884,5e-04,68404624,0.0452,1512688650,0.0777,1512719073.18632,496928215.541707,756359.536593161,68374902.1080217
"141",2019-07-01,"桃園市",364405230,0.1483,428240237,0.1743,4191577,0.0017,1659969066,0.6757,2456806110,0.1262,2456914727.48135,364360454.085485,4176755.0367183,1660137281.35915
"142",2019-07-01,"台中市",535415787,0.1911,507071460,0.181,15852093,0.0057,1743815200,0.6223,2802154540,0.144,2801499779.00553,535366607.767956,15968548.7403315,1743373312.47514
"143",2019-07-01,"台南市",357858454,0.1495,292077950,0.122,33665270,0.0141,1710062197,0.7144,2393663871,0.123,2394081557.37705,357915192.827869,33756549.9590164,1710331864.59016
"144",2019-07-01,"高雄市",599074773,0.2275,510450387,0.1939,20420490,0.0078,1503228326,0.5709,2633173976,0.1353,2632544543.57916,598903883.66426,20533847.4399175,1502919679.92934
"145",2019-07-01,"宜蘭縣",77358974,0.2536,79475018,0.2606,7155023,0.0235,141028188,0.4624,305017203,0.0157,304969370.683039,77340232.4052187,7166780.21105142,141017837.003837
"146",2019-07-01,"新竹縣",98486946,0.1128,90064625,0.1031,1849419,0.0021,682887320,0.782,873288310,0.0449,873565712.900097,98538212.4151309,1834487.9970902,683128387.487876
"147",2019-07-01,"苗栗縣",98245698,0.1634,68372336,0.1137,2940775,0.0049,431760750,0.718,601319559,0.0309,601339806.508355,98258924.3834653,2946565.05189094,431761981.072999
"148",2019-07-01,"彰化縣",208783381,0.208,190292469,0.1896,42794255,0.0426,561838730,0.5598,1003708835,0.0516,1003652262.65823,208759670.632911,42755586.3892405,561844536.636076
"149",2019-07-01,"南投縣",66255147,0.2786,57102843,0.2401,8545657,0.0359,105885021,0.4453,237788668,0.0122,237829416.909621,66259275.5510204,8538076.06705539,105905439.349854
"150",2019-07-01,"雲林縣",119485954,0.24,81441845,0.1636,34988798,0.0703,262025865,0.5262,497942462,0.0256,497810788.508557,119474589.242054,34996098.4321516,261948036.913203
"151",2019-07-01,"嘉義縣",83334043,0.3321,51773645,0.2063,24031609,0.0958,91806741,0.3658,250946038,0.0129,250962893.843917,83344777.0455647,24042245.2302472,91802226.5681047
