"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"15",2018-01-01,"台東縣",27750038,0.4203,26635021,0.4034,1675631,0.0254,9965682,0.1509,66026372,0.004,66026328.705999,27750865.9551314,1677068.74913237,9963373.00173525
"16",2018-01-01,"花蓮縣",43856358,0.2331,54381482,0.289,1468863,0.0078,88455775,0.4701,188162478,0.0114,188171217.99308,43862710.9141869,1467735.50034602,88459289.5785467
"17",2018-01-01,"基隆市",47162176,0.4616,38515156,0.3769,11296,1e-04,16492367,0.1614,102180995,0.0062,102189323.427965,47170591.6943486,10218.9323427965,16493356.8012735
"18",2018-01-01,"新竹市",70446371,0.0901,84903867,0.1086,689852,9e-04,626101875,0.8005,782141965,0.0474,781803563.535912,70440501.0745856,703623.20718232,625833752.610497
"19",2018-01-01,"嘉義市",36163731,0.441,38765127,0.4727,479877,0.0059,6604483,0.0805,82013218,0.005,82007884.4933362,36165477.0615612,483846.518510683,6601634.70171356
"20",2018-01-01,"澎湖縣",13296067,0.4384,13106965,0.4322,288226,0.0095,3635276,0.1199,30326534,0.0018,30326156.8718186,13294987.1726053,288098.490282277,3636106.20893105
"21",2018-01-01,"金門縣",9318324,0.4379,9468411,0.445,198838,0.0093,2292034,0.1077,21277607,0.0013,21277328.0898876,9317341.9705618,197879.151235955,2291568.2352809
"22",2018-01-01,"連江縣",2269171,0.4195,2556055,0.4726,1900,4e-04,581665,0.1075,5408791,3e-04,5408495.55649598,2268863.88595006,2163.39822259839,581413.272323318
"23",2018-01-01,"合計",3292653728,0.1994,3316071154,0.2009,212043679,0.0128,9688261815,0.5868,16509030376,1,16506078417.1229,3291312036.37432,211277803.739174,9685766815.16775
"24",2018-02-01,"新北市",556277135,0.4141,374142475,0.2785,2021405,0.0015,410791455,0.3058,1343232470,0.0938,1343420017.95332,556310229.43447,2015130.02692998,410817841.490126
"25",2018-02-01,"台北市",345008917,0.3592,576389103,0.6,456280,5e-04,38719668,0.0403,960573968,0.0671,960648505,345064942.996,480324.2525,38714134.7515
"26",2018-02-01,"桃園市",361186375,0.1864,274628945,0.1417,2875353,0.0015,1299230146,0.6704,1937920819,0.1353,1938101235.00353,361262070.204658,2907151.85250529,1299303067.94637
"27",2018-02-01,"台中市",400185923,0.1975,328984323,0.1623,10972049,0.0054,1286293451,0.6348,2026435746,0.1415,2027013696.85767,400335205.12939,10945873.9630314,1286748294.76525
"28",2018-02-01,"台南市",258068383,0.1435,202256353,0.1125,23098506,0.0128,1314883101,0.7312,1798306343,0.1256,1797834248.88889,257989214.715556,23012278.3857778,1314576402.78756
"29",2018-02-01,"高雄市",314010047,0.1595,338719435,0.172,16929031,0.0086,1299427902,0.6599,1969086415,0.1375,1969299040.69767,314103196.991279,16935971.75,1299540436.9564
"30",2018-02-01,"宜蘭縣",66323429,0.3023,49407462,0.2252,3758228,0.0171,99875623,0.4553,219364742,0.0153,219393703.374778,66322716.5301954,3751632.3277087,99889953.1465364
"31",2018-02-01,"新竹縣",87220069,0.1273,62870904,0.0918,1083625,0.0016,533836062,0.7793,685010660,0.0478,684868235.294118,87183726.3529412,1095789.17647059,533717815.764706
"32",2018-02-01,"苗栗縣",64024611,0.1389,44858020,0.0973,1815850,0.0039,350109420,0.7598,460807901,0.0322,461027954.779034,64036782.9188078,1798009.02363823,350289040.04111
"33",2018-02-01,"彰化縣",165009280,0.2277,132796020,0.1833,27932770,0.0385,398868850,0.5505,724606920,0.0506,724473649.754501,164962650.0491,27892235.5155483,398822744.189853
"34",2018-02-01,"南投縣",70955722,0.3567,43741541,0.2199,6280342,0.0316,77934602,0.3918,198912207,0.0139,198915602.546612,70953195.4283765,6285733.04047294,77935133.0777626
"35",2018-02-01,"雲林縣",85959223,0.2303,51809128,0.1388,24702764,0.0662,210856204,0.5648,373327319,0.0261,373264610.951009,85962839.9020173,24710117.2449568,210819852.26513
"36",2018-02-01,"嘉義縣",58484401,0.3461,34369532,0.2034,15480423,0.0916,60651134,0.3589,168985490,0.0118,168975083.579154,58482276.4267453,15478117.6558505,60645157.4965585
"37",2018-02-01,"屏東縣",102878698,0.3448,72687445,0.2436,53073485,0.1779,69746495,0.2337,298386123,0.0208,298388526.272578,102884363.858785,53083318.8238916,69733398.5899015
"38",2018-02-01,"台東縣",29209025,0.462,23629283,0.3738,1501783,0.0238,8879372,0.1405,63219463,0.0044,63213705.1899411,29204731.7977528,1504486.1835206,8881525.57918673
"39",2018-02-01,"花蓮縣",47984405,0.2898,45365175,0.274,1291893,0.0078,70952851,0.4285,165594324,0.0116,165566332.116788,47981123.0474453,1291417.39051095,70945173.3120438
"40",2018-02-01,"基隆市",54459683,0.541,32932187,0.3271,13678,1e-04,13261298,0.1317,100666846,0.007,100679263.222256,54467481.4032406,10067.9263222256,13259458.9663711
"41",2018-02-01,"新竹市",63747691,0.0909,72836402,0.1038,632621,9e-04,564418316,0.8044,701635030,0.049,701699441.233141,63784479.2080925,631529.497109827,564447030.527938
"42",2018-02-01,"嘉義市",36023350,0.4843,32192139,0.4328,535738,0.0072,5638013,0.0758,74389240,0.0052,74381097.5046211,36022765.521488,535543.902033272,5638087.19085028
"43",2018-02-01,"澎湖縣",11251220,0.4362,10975469,0.4255,272331,0.0106,3292525,0.1277,25791545,0.0018,25794286.7215041,11251467.8679201,273419.439247944,3293930.41433608
"44",2018-02-01,"金門縣",8133259,0.4609,7471065,0.4234,178877,0.0101,1861667,0.1055,17644868,0.0012,17645406.2352385,8132767.73382145,178218.602975909,1861590.35781767
"45",2018-02-01,"連江縣",1838388,0.3921,2328651,0.4967,1807,4e-04,519134,0.1107,4687980,3e-04,4688244.41312664,1838260.63438695,1875.29776525065,518988.656533119
"46",2018-02-01,"合計",3188239234,0.2227,2815391057,0.1966,194908839,0.0136,8120047289,0.5671,14318586419,1,14320402121.058,3189153552.35961,194757468.846389,8121100042.85198
"47",2018-03-01,"新北市",603660195,0.3936,448169321,0.2922,2093412,0.0014,479933942,0.3129,1533856870,0.0907,1533775910.33539,603694198.308008,2147286.27446954,479918482.343943
"48",2018-03-01,"台北市",385705468,0.3383,703067928,0.6167,533862,5e-04,50801456,0.0446,1140108714,0.0674,1140048529.26869,385678417.451597,570024.264634344,50846164.4053835
"49",2018-03-01,"桃園市",329142529,0.1439,316320984,0.1383,2917730,0.0013,1638740592,0.7165,2287121835,0.1352,2287208850.32538,329129353.561822,2973371.50542299,1638785141.25813
"50",2018-03-01,"台中市",431264825,0.1812,388995640,0.1634,12265116,0.0052,1547673982,0.6502,2380199563,0.1407,2380634271.72583,431370930.03672,12379298.2129743,1547888403.47613
"51",2018-03-01,"台南市",272476833,0.1298,240574314,0.1146,25539460,0.0122,1560689423,0.7434,2099280030,0.1241,2099252303.66492,272482949.015707,25610878.104712,1560584162.5445
"52",2018-03-01,"高雄市",428808598,0.1757,405099588,0.166,18437749,0.0076,1588600737,0.6508,2440946672,0.1443,2440358963.85542,428771069.949398,18546728.1253012,1588185613.67711
"53",2018-03-01,"宜蘭縣",67271179,0.2593,60794563,0.2343,4569713,0.0176,126835411,0.4888,259470866,0.0153,259473166.880068,67281392.1720017,4566727.7370892,126830483.970977
"54",2018-03-01,"新竹縣",84872712,0.108,68534304,0.0872,1363320,0.0017,630916901,0.803,785687237,0.0464,785943853.211009,84881936.146789,1336104.55045872,631112914.12844
"55",2018-03-01,"苗栗縣",79652618,0.1381,52562223,0.0911,1981840,0.0034,442478936,0.7673,576675617,0.0341,576972810.098793,79679945.0746433,1961707.55433589,442711237.188803
"56",2018-03-01,"彰化縣",178650619,0.2065,147272106,0.1703,30788616,0.0356,508272533,0.5876,864983874,0.0511,864780422.783324,178577157.304756,30786183.0510863,508144976.427481
"57",2018-03-01,"南投縣",62813040,0.2858,48698747,0.2215,7238749,0.0329,101060300,0.4598,219810836,0.013,219858902.934537,62835674.4586907,7233357.90654627,101091123.5693
"58",2018-03-01,"雲林縣",99240471,0.2215,63021858,0.1407,29499852,0.0658,256275813,0.572,448037994,0.0265,447916545.842218,99213514.9040512,29472908.7164179,256208264.221748
"59",2018-03-01,"嘉義縣",70315734,0.3355,41741783,0.1991,18317727,0.0874,79228760,0.378,209604004,0.0124,209652350.577599,70338363.6187845,18323615.4404822,79248588.5183325
"60",2018-03-01,"屏東縣",121664350,0.3378,86852470,0.2411,59926359,0.1664,91756837,0.2547,360200016,0.0213,360234218.166736,121687118.896723,59942973.9029448,91751655.3670676
"61",2018-03-01,"台東縣",27815561,0.4109,27496975,0.4062,1735694,0.0256,10640608,0.1572,67688838,0.004,67693193.0083703,27815133.0071393,1732945.74101428,10641369.9409158
"62",2018-03-01,"花蓮縣",44668306,0.2492,54697667,0.3052,1550913,0.0087,78305411,0.4369,179222297,0.0106,179219092.398427,44661397.8256881,1559206.10386632,78300821.4688729
"63",2018-03-01,"基隆市",50496294,0.4756,39042919,0.3678,11835,1e-04,16614824,0.1565,106165872,0.0063,106152580.206634,50486167.1462751,10615.2580206634,16612878.8023382
"64",2018-03-01,"新竹市",76234519,0.0937,89382708,0.1099,766094,9e-04,646837766,0.7954,813221087,0.0481,813309444.949955,76207094.9918107,731978.500454959,646906332.513194
"65",2018-03-01,"嘉義市",38539026,0.4502,40269290,0.4704,523467,0.0061,6271601,0.0733,85603384,0.0051,85606483.8435374,38540039.0263605,522199.551445578,6274955.26573129
"66",2018-03-01,"澎湖縣",13925568,0.4304,14243255,0.4402,321791,0.0099,3865889,0.1195,32356503,0.0019,32356326.6696956,13926162.998637,320327.634029986,3866581.03702862
"67",2018-03-01,"金門縣",10257078,0.4582,9579864,0.4279,217561,0.0097,2333186,0.1042,22387689,0.0013,22388090.6753914,10258223.1474644,217164.479551297,2332839.04837579
"68",2018-03-01,"連江縣",2320527,0.4289,2526489,0.467,2111,4e-04,560682,0.1036,5409809,3e-04,5410040.68522484,2320366.44989293,2164.01627408994,560480.214989293
"69",2018-03-01,"合計",3479796050,0.2057,3348944996,0.198,220602971,0.013,9868695590,0.5833,16918039607,1,16913863616.1616,3479181745.84444,219880227.010101,9865856647.30707
"70",2018-04-01,"新北市",591605740,0.3923,441549977,0.2928,2090094,0.0014,472886030,0.3136,1508131841,0.0904,1508025877.73224,591598551.834358,2111236.22882514,472916915.256831
"71",2018-04-01,"台北市",362207742,0.3245,707921382,0.6342,550339,5e-04,45648967,0.0409,1116328430,0.0669,1116243112.58278,362220890.033113,558121.556291391,45654343.3046358
"72",2018-04-01,"桃園市",379752654,0.1663,331693177,0.1453,3399233,0.0015,1568743892,0.687,2283588956,0.1369,2282816083.96421,379632314.763248,3424224.12594632,1568294649.68341
"73",2018-04-01,"台中市",432906978,0.1832,398622321,0.1687,13031675,0.0055,1518593665,0.6426,2363154639,0.1417,2362906467.10136,432884464.77297,12995985.5690575,1518403695.75934
"74",2018-04-01,"台南市",278070188,0.1341,258465991,0.1247,26851406,0.013,1509446647,0.7282,2072834232,0.1243,2072702413.7931,277949393.689655,26945131.3793103,1509341897.72414
"75",2018-04-01,"高雄市",345967420,0.1499,421603459,0.1826,19928960,0.0086,1521115595,0.6589,2308615434,0.1384,2308890794.08543,346102730.033406,19856460.8291347,1521328144.22289
"76",2018-04-01,"宜蘭縣",68716500,0.2644,58352285,0.2245,4886553,0.0188,127989729,0.4924,259945067,0.0156,259921091.314031,68723136.5434299,4886516.51670379,127985145.363029
"77",2018-04-01,"新竹縣",92583238,0.1174,74986817,0.0951,1263536,0.0016,619978756,0.786,788812347,0.0473,788504910.6204,92570476.5068349,1261607.85699264,619764859.747634
"78",2018-04-01,"苗栗縣",69124632,0.1255,52518328,0.0953,2238577,0.0041,427089227,0.7752,550970764,0.033,551084239.244491,69161072.0251836,2259445.38090241,427200502.26233
"79",2018-04-01,"彰化縣",180745492,0.2077,156384772,0.1797,33203280,0.0382,499745155,0.5744,870078699,0.0522,870254713.411241,180751903.975515,33243730.0523094,499874307.383417
"80",2018-04-01,"南投縣",75568365,0.3288,51496382,0.2241,8326964,0.0362,94450558,0.4109,229842269,0.0138,229791976.796073,75555601.9705489,8318469.56001785,94421523.2655065
"81",2018-04-01,"雲林縣",102446560,0.2303,62684778,0.1409,30414886,0.0684,249385560,0.5605,444931784,0.0267,444888417.317246,102457802.508162,30430367.7444996,249359957.906317
"82",2018-04-01,"嘉義縣",66101599,0.3031,42403404,0.1944,19118316,0.0877,90491262,0.4149,218114581,0.0131,218124506.17284,66113537.8209877,19129519.191358,90499857.6111111
"83",2018-04-01,"屏東縣",113651767,0.324,88255670,0.2516,59559876,0.1698,89294781,0.2546,350762094,0.021,350777702.702703,113651975.675676,59562053.9189189,89308003.1081081
"84",2018-04-01,"台東縣",31958234,0.4435,28088044,0.3898,1741501,0.0242,10273804,0.1426,72061583,0.0043,72057578.245254,31957535.9517701,1743793.39353515,10275410.6577732
"85",2018-04-01,"花蓮縣",51211069,0.2696,54847659,0.2887,1581490,0.0083,82328661,0.4334,189968879,0.0114,189981499.82681,51219012.3533079,1576846.44856252,82337982.0249394
"86",2018-04-01,"基隆市",57708512,0.5081,39261831,0.3457,15885,1e-04,16591087,0.1461,113577315,0.0068,113571972.808794,57705919.3841481,11357.1972808794,16592865.2273648
"87",2018-04-01,"新竹市",66421113,0.0835,91552431,0.1151,820138,0.001,636299450,0.8003,795093132,0.0477,795416429.192007,66417271.8375326,795416.429192007,636571768.282363
"88",2018-04-01,"嘉義市",38806743,0.4489,40243045,0.4655,629254,0.0073,6764877,0.0783,86443919,0.0052,86451224.4897959,38807954.6734694,631093.93877551,6769130.87755102
"89",2018-04-01,"澎湖縣",12471008,0.411,13586513,0.4478,310868,0.0102,3972797,0.1309,30341186,0.0018,30340582.8494864,12469979.5511389,309473.945064761,3971582.29499777
"90",2018-04-01,"金門縣",8740011,0.4179,9034002,0.432,219317,0.0105,2919858,0.1396,20913188,0.0013,20912041.6666667,8739142.2125,219576.4375,2919321.01666667
"91",2018-04-01,"連江縣",1882374,0.3778,2506277,0.503,3884,8e-04,589950,0.1184,4982485,3e-04,4982658.05168986,1882448.21192843,3986.12644135189,589946.713320079
"92",2018-04-01,"合計",3428647939,0.2056,3426058545,0.2054,230186032,0.0138,9594600308,0.5752,16679492824,1,16679934493.6709,3429394531.89873,230183096.012658,9594298320.75949
"93",2018-05-01,"新北市",571924758,0.3473,536535174,0.3258,2352890,0.0014,536112547,0.3255,1646925369,0.0907,1646823738.48987,571941884.377532,2305553.23388582,536041126.878453
"94",2018-05-01,"台北市",370032635,0.2872,857212136,0.6654,683104,5e-04,60429908,0.0469,1288357783,0.071,1288265909.22753,369989969.130147,644132.954613766,60419671.1427713
"95",2018-05-01,"桃園市",295348654,0.1232,383153115,0.1599,3393988,0.0014,1714796322,0.7155,2396692079,0.132,2396204596.62289,295212406.30394,3354686.43527205,1714484388.88368
"96",2018-05-01,"台中市",425124354,0.1641,474577349,0.1832,14458560,0.0056,1676673827,0.6472,2590834090,0.1427,2590487712.8821,425099033.683952,14506731.1921397,1676563647.77729
"97",2018-05-01,"台南市",281335499,0.1249,294902716,0.131,29098364,0.0129,1646556991,0.7312,2251893570,0.124,2251165770.99237,281170604.796947,29040038.4458015,1646052411.74962
"98",2018-05-01,"高雄市",464349652,0.1804,486721888,0.1891,20762552,0.0081,1601750530,0.6224,2573584622,0.1418,2573886240.08461,464329077.711264,20848478.5446854,1601986795.82866
"99",2018-05-01,"宜蘭縣",61544504,0.2301,70538288,0.2637,5711430,0.0214,129666274,0.4848,267460496,0.0147,267494455.821009,61550474.2844141,5724381.35456959,129681312.182025
"100",2018-05-01,"新竹縣",77808518,0.0926,81703431,0.0972,1560668,0.0019,679250416,0.8083,840323033,0.0463,840570277.777778,77836807.7222222,1597083.52777778,679432955.527778
"101",2018-05-01,"苗栗縣",76550474,0.128,62160898,0.104,2404158,0.004,456831630,0.764,597947160,0.0329,597700942.307692,76505720.6153846,2390803.76923077,456643519.923077
"102",2018-05-01,"彰化縣",177653936,0.1891,172296823,0.1834,37422480,0.0398,552197536,0.5877,939570775,0.0518,939459231.188659,177651740.617775,37390477.4013086,552120190.169575
"103",2018-05-01,"南投縣",59693167,0.26,56598725,0.2465,8896682,0.0387,104440623,0.4548,229629197,0.0126,229609432.048682,59698452.3326572,8885885.02028398,104426369.69574
"104",2018-05-01,"雲林縣",106867261,0.2225,76041838,0.1583,33743737,0.0703,263585244,0.5489,480238080,0.0265,480365369.551485,106881294.725205,33769685.4794694,263672551.34681
"105",2018-05-01,"嘉義縣",72424615,0.2998,50303151,0.2083,22582063,0.0935,96237430,0.3984,241547259,0.0133,241493763.802208,72399830.3879021,22579666.9155065,96211115.4987998
"106",2018-05-01,"屏東縣",130882250,0.3305,102747935,0.2595,61232816,0.1546,101140524,0.2554,396003525,0.0218,395945799.614644,130860086.77264,61213220.6204239,101124557.22158
"107",2018-05-01,"台東縣",27790180,0.384,32334585,0.4468,1822326,0.0252,10423717,0.144,72370808,0.004,72369259.1763653,27789795.5237243,1823705.3312444,10421173.3213966
"108",2018-05-01,"花蓮縣",44183913,0.2228,63409428,0.3198,1634077,0.0082,89048618,0.4491,198276036,0.0109,198278386.491557,44176424.5103189,1625882.76923077,89046823.3733584
"109",2018-05-01,"基隆市",44742012,0.4107,46478875,0.4266,11323,1e-04,17714865,0.1626,108947075,0.006,108951887.013596,44746539.9964838,10895.1887013596,17715576.8284107
"110",2018-05-01,"新竹市",71839344,0.0827,109487331,0.126,838529,0.001,686838252,0.7904,869003456,0.0479,868947071.428571,71861922.8071429,868947.071428571,686815765.257143
"111",2018-05-01,"嘉義市",38926735,0.4037,49527077,0.5136,655430,0.0068,7322821,0.0759,96432063,0.0053,96431224.6884735,38929285.4067368,655732.32788162,7319129.95385514
"112",2018-05-01,"澎湖縣",13875398,0.3765,18183132,0.4934,324506,0.0088,4468188,0.1212,36851224,0.002,36852719.9027158,13875049.0433725,324303.935143899,4466549.65220916
"113",2018-05-01,"金門縣",9224238,0.3662,11798547,0.4684,238524,0.0095,3929960,0.156,25191269,0.0014,25189041.4175918,9224226.96712212,239295.893467122,3929490.46114432
"114",2018-05-01,"連江縣",2206412,0.3929,2774608,0.494,3565,6e-04,631650,0.1125,5616235,3e-04,5616615.38461538,2206768.18461538,3369.96923076923,631869.230769231
"115",2018-05-01,"合計",3424328509,0.1886,4039487050,0.2225,249831772,0.0138,10440047873,0.5751,18153695204,1,18154997977.5281,3424032618.5618,250538972.089888,10440939336.8764
"116",2018-06-01,"新北市",661424478,0.3806,542852405,0.3124,2532439,0.0015,531065762,0.3056,1737875084,0.0943,1737683754.80154,661362437.077465,2606525.6322023,531036155.467349
"117",2018-06-01,"台北市",424575580,0.3135,874105035,0.6454,686771,5e-04,54914280,0.0405,1354281666,0.0735,1354361690.42454,424592389.948094,677180.845212271,54851648.462194
"118",2018-06-01,"桃園市",397385330,0.1614,407283290,0.1654,4202132,0.0017,1653589147,0.6715,2462459899,0.1336,2462414087.06167,397433633.651753,4186103.94800484,1653511059.46191
"119",2018-06-01,"台中市",499445406,0.1907,487337921,0.1861,15529813,0.0059,1616731566,0.6173,2619044706,0.1421,2618688452.44492,499383887.881247,15450261.869425,1616516381.69425
"120",2018-06-01,"台南市",341435622,0.1503,307459431,0.1353,33046081,0.0145,1590366535,0.6999,2272307669,0.1233,2272427427.93792,341545842.419069,32950197.7050998,1590471956.81375
"121",2018-06-01,"高雄市",435859290,0.177,497507734,0.2021,20717867,0.0084,1507912309,0.6125,2461997200,0.1336,2461690915.38842,435719292.023751,20678203.6892627,1507785685.67541
"122",2018-06-01,"宜蘭縣",71275508,0.2553,70744529,0.2534,6616090,0.0237,130533112,0.4676,279169239,0.0151,279181250.986582,71274973.3768745,6616595.648382,130545152.961326
"123",2018-06-01,"新竹縣",101228858,0.118,91895099,0.1071,1644420,0.0019,663331805,0.773,858100182,0.0466,858030802.987862,101247634.752568,1630258.52567694,663257810.709617
"124",2018-06-01,"苗栗縣",78628344,0.1338,63967780,0.1088,3036133,0.0052,442085477,0.7522,587717734,0.0319,587939154.411765,78666258.8602941,3057283.60294118,442247831.948529
"125",2018-06-01,"彰化縣",204288086,0.2118,185089189,0.1919,43314367,0.0449,531811007,0.5514,964502649,0.0523,964508540.906722,204282908.964044,43306433.4867118,531830009.455967
"126",2018-06-01,"南投縣",80514377,0.3175,60913897,0.2402,10466251,0.0413,101666879,0.401,253561404,0.0138,253596573.688593,80516912.1461282,10473538.4933389,101692226.049126
"127",2018-06-01,"雲林縣",123742129,0.2496,76083716,0.1535,37967331,0.0766,257891628,0.5203,495684804,0.0269,495659387.62215,123716583.150489,37967509.0918567,257891579.379805
"128",2018-06-01,"嘉義縣",79521280,0.3261,50443678,0.2069,26354935,0.1081,87502424,0.3589,243822317,0.0132,243807046.882552,79505477.9884002,26355541.7680039,87502349.1261479
"129",2018-06-01,"屏東縣",136641548,0.3406,103217985,0.2573,63654177,0.1587,97629908,0.2434,401143618,0.0218,401158122.813836,136634456.630393,63663794.0905558,97641887.0928877
"130",2018-06-01,"台東縣",34400653,0.4251,34229460,0.423,2049244,0.0253,10239627,0.1265,80918984,0.0044,80920709.2198582,34399393.4893617,2047293.94326241,10236469.7163121
"131",2018-06-01,"花蓮縣",54728245,0.2697,65416718,0.3224,1978616,0.0098,80807529,0.3982,202931108,0.011,202905452.853598,54723600.6346154,1988473.43796526,80796951.3263027
"132",2018-06-01,"基隆市",57749308,0.4644,47883921,0.3851,16883,1e-04,18694506,0.1503,124344618,0.0067,124341524.279408,57744203.875357,12434.1524279408,18688531.099195
"133",2018-06-01,"新竹市",76503995,0.0885,110775031,0.1281,951286,0.0011,676306815,0.7823,864537127,0.0469,864754340.359095,76530759.1217799,951229.774395004,676497320.46292
"134",2018-06-01,"嘉義市",45930903,0.4423,49615918,0.4778,817243,0.0079,7480278,0.072,103844342,0.0056,103842440.351612,45929511.3675178,820355.278777731,7476655.70531603
"135",2018-06-01,"澎湖縣",14001630,0.3929,16870348,0.4735,384783,0.0108,4375665,0.1228,35632426,0.0019,35629034.8468849,13998647.7913411,384793.576346357,4375245.47919747
"136",2018-06-01,"金門縣",8846887,0.3657,11170655,0.4618,261939,0.0108,3912002,0.1617,24191483,0.0013,24189378.5188393,8846055.72433954,261245.288003465,3911422.50649632
"137",2018-06-01,"連江縣",1895598,0.3419,3042922,0.5488,5923,0.0011,600514,0.1083,5544957,3e-04,5544682.94460641,1895727.09876093,6099.15123906706,600489.162900875
"138",2018-06-01,"合計",3930023055,0.2132,4157906662,0.2256,276234724,0.015,10069448775,0.5463,18433613216,1,18430437331.5603,3929369239.08865,276456559.973404,10068547914.2314
"139",2018-07-01,"新北市",835853651,0.4119,619045669,0.3051,2797669,0.0014,571541090,0.2817,2029238079,0.1014,2028992687.6434,835742088.040315,2840589.76270075,571567240.109145
"140",2018-07-01,"台北市",547191919,0.3456,965315106,0.6098,718813,5e-04,69884364,0.0441,1583110202,0.0791,1583002797.63857,547085766.86389,791501.398819285,69810423.3758609
"141",2018-07-01,"桃園市",395057167,0.1548,430607135,0.1687,4337056,0.0017,1722222475,0.6748,2552223833,0.1276,2552502282.15768,395127353.278008,4339253.87966805,1722428540
"142",2018-07-01,"台中市",590046326,0.208,526317834,0.1855,15840441,0.0056,1704844183,0.6009,2837048784,0.1418,2837292905.66038,590156924.377358,15888840.2716981,1704929307.01132
"143",2018-07-01,"台南市",380965350,0.16,309881921,0.1302,35038582,0.0147,1654916454,0.6951,2380802307,0.119,2380045476.19048,380807276.190476,34986668.5,1654369610.5
"144",2018-07-01,"高雄市",632237650,0.2332,510758874,0.1884,20891416,0.0077,1547642097,0.5708,2711530037,0.1355,2711034363.05732,632213213.464968,20874964.5955414,1547458414.43312
"145",2018-07-01,"宜蘭縣",83750717,0.2737,82377115,0.2692,7158370,0.0234,132689754,0.4337,305975956,0.0153,306007113.670134,83754147.0115156,7160566.45988113,132715285.198737
"146",2018-07-01,"新竹縣",106649287,0.1187,92182790,0.1026,2068838,0.0023,697266492,0.7763,898167407,0.0449,898467738.791423,106648120.594542,2066475.79922027,697480505.623782
"147",2018-07-01,"苗栗縣",108947328,0.1691,70257130,0.109,3395967,0.0053,461701873,0.7166,644302298,0.0322,644560825.688073,108995235.623853,3416172.37614679,461892287.688073
"148",2018-07-01,"彰化縣",233081177,0.228,188583402,0.1845,44444016,0.0435,556280923,0.5441,1022389518,0.0511,1022132260.1626,233046155.317073,44462753.3170732,556142162.754472
"149",2018-07-01,"南投縣",71939798,0.2925,60488369,0.2459,9093596,0.037,104423354,0.4246,245945117,0.0123,245987673.851159,71951394.601464,9101543.93249288,104446366.317202
"150",2018-07-01,"雲林縣",136529769,0.2598,83417415,0.1587,38117786,0.0725,267474369,0.509,525539339,0.0263,525629584.120983,136558565.954631,38108144.8487713,267545458.31758
"151",2018-07-01,"嘉義縣",92883433,0.3486,53045318,0.1991,24874880,0.0933,95675533,0.359,266479164,0.0133,266425504.771472,92875930.963335,24857499.5951783,95646756.2129583
