"total.price.NTD.1","The.villages.and.towns.urban.district","land.sector.position.building.sector.house.number.plate","day","busfar","convifar","all_post_office","all.police.station.far","schoolfar","hospital.far","materials","guard"
203409.090909091,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¨q®Ô¸ô¤@¬q¢¸¢µ«Ñ¢¶¸¹¤T¼Ó",16912,1800,700,1200,1000,850,1500,3,0
53172.6338177951,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¨|¼wµó¢²¢¶¸¹¤G¼Ó",9450,1700,550,1100,1300,850,2300,3,1
56701.9892173266,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¤¤¥¿¸ô¤@¬q¢µ¢¸¸¹¥|¼Ó",11151,1500,400,1100,36,1900,3000,3,0
57605.3667784745,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¦y¤s¸ô¢°¢´¢µ«Ñ¢²¢¶¤§¢°¸¹¤G¼Ó",9686,1400,2500,1100,1600,1200,1300,3,1
79958.2826351469,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï·s«°¤»¸ô¢±¢²¢´¸¹¤­¼Ó",2715,2500,2000,1100,1700,1700,1700,3,1
84654.6627250739,"·s²ø°Ï","·s¥_¥«·s²ø°Ï¤¤¥­¸ô¢µ«Ñ¢³¢±¸¹¥|¼Ó",17548,3000,800,1100,2800,2100,3000,4,0
96806.8930562595,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï·s«°¤»¸ô¢±¢³¢¶¸¹¤T¼Ó",2701,2500,1900,1100,1600,1700,1600,3,1
100303.356492808,"·s©±°Ï","·s¥_¥«·s©±°Ï¥ÁÅv¸ô¢·¢·¸¹¤­¼Ó",10633,4000,66,1100,2100,7700,1300,3,1
105472.142945775,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤µØ¸ô¤G¬q¢·¢¸«Ñ¢±§Ë¢´¸¹¤­¼Ó",8647,1000,3500,1100,800,850,1300,3,1
110457.683456916,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô¢³¢¸¢·¸¹¤Q¤K¼Ó¤§¢°",250,850,1300,1100,1100,1500,1100,3,1
114419.017996001,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢±¢µ¢¶¸¹¤C¼Ó",-954,550,2300,1100,650,850,500,3,1
122499.484429779,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢±¢¸¢²¸¹¤Q¥|¼Ó",-819,600,2100,1100,700,900,500,3,1
123346.340534881,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢±¢µ¢¸¸¹¤Q¥|¼Ó",-695,600,2100,1100,700,900,500,3,1
124488.436280575,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢±¢¶¢´¸¹¤Q¤­¼Ó",-695,600,2100,1100,700,900,500,3,1
124678.785571524,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢±¢¶¢´¸¹¤Q¥|¼Ó",-695,600,2100,1100,700,900,500,3,1
126764.621146644,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°ÏÂù¤Q¸ô¤@¬q¢²¢·¸¹¥|¼Ó",17359,2300,2600,1100,3500,3500,3100,3,0
136291.004793684,"·s©±°Ï","·s¥_¥«·s©±°Ï¼w¥¿µó¢±¢¶«Ñ¢°¢¸¸¹¥|¼Ó",16046,2100,2200,1100,750,9400,2200,3,0
136554.62184874,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥¿©Mµó¢°¢¯¢²¸¹¤E¼Ó",2040,1800,1600,1100,1000,850,1100,3,1
140288.228542278,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô¢³¢¸¢·¸¹¥|¼Ó¤§¢°",257,850,1300,1100,1100,1500,1100,3,1
155295.579252511,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï«n¤s¸ô¢±¢´¢·¤§¢·¸¹¤C¼Ó",1123,2600,1900,1100,1400,1500,1900,3,1
175169.963863539,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¤©M¸ô¢´¢²¢´¸¹¤Q¥|¼Ó¤§¤Q",4932,3000,550,1100,1400,1400,1400,3,1
63561.2879279948,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¨|¼wµó¢´¸¹¤G¼Ó",10888,1700,600,1000,1100,800,2200,3,1
69124.4239631336,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¦y¤s¸ô¢°¢³¢¯«Ñ¢°¢¯¸¹¤»¼Ó¤§¢°",9996,1400,2400,1000,1500,1200,1300,3,1
69482.5379411227,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤ô·½µó¤G¬q¢°¢¶¢¶«Ñ¢°¢°¢³¸¹¤K¼Ó",9375,2400,100,1000,2200,1500,5000,3,1
70510.4663973559,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¶ê³q¸ô¢²¢¯¢´«Ñ¢´§Ë¢²¢¸¸¹¤­¼Ó",14590,500,1800,1000,1400,1400,350,3,0
76635.5140186916,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¦y¤s¸ô¢°¢³¢¯«Ñ¢°¢¯¸¹¤C¼Ó¤§¢±",9963,1400,2400,1000,1500,1200,1300,3,1
111319.428169674,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¶ê³q¸ô¢±¢´¢±«Ñ¢°¢·§Ë¢´¸¹¤T¼Ó",14869,400,1900,1000,1400,1500,400,3,0
113187.588152327,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥Ã¦w«n¸ô¤G¬q¢³¢±«Ñ¢°¸¹¤K¼Ó¤§¤@",10225,2800,1900,1000,1300,1300,1400,3,1
127801.561319567,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¿«n¸ô¢°¢´¢²¸¹¤T¼Ó",14303,3000,1300,1000,650,3000,750,3,0
133382.393524055,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô¢´¢¯¢·¤§¢°¸¹¤Q¼Ó",206,950,1200,1000,1400,1900,1000,3,1
135486.265775798,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï·s«°¤T¸ô¢´¸¹¤Q¤T¼Ó",2482,2500,2000,1000,1700,1700,1700,3,1
138072.618951775,"²`§|°Ï","·s¥_¥«²`§|°Ï¥_²`¸ô¤T¬q¢±¢³¢µ¸¹¤G¼Ó",4575,2000,160,1000,1800,1900,650,3,1
140400.14040014,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï¤¯¼w¸ô¢°¢±¢°¸¹¤­¼Ó",6688,1200,1800,1000,800,850,2400,3,1
145665.145665146,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï¤¯¼w¸ô¢°¢±¢°¸¹¤G¼Ó",6685,400,1800,1000,800,850,2400,3,1
147986.663246986,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤T©M¸ô¤@¬q¢¸¢°¸¹¤C¼Ó",2573,700,2600,1000,1800,600,2000,3,1
152727.272727273,"¤T­«°Ï","·s¥_¥«¤T­«°Ïªø¹Ø¦èµó¢°¢¶¢¶¸¹¥|¼Ó",18548,950,850,1000,1300,1000,850,4,0
168878.166465621,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥úºa¸ô¢´¢°¸¹¤­¼Ó",4793,750,450,1000,450,600,2200,3,0
195293.60017594,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°ÏÀôªe¦è¸ô¤@¬q¢¶¢¸¸¹¤Q¤T¼Ó¤§¤T",4385,3100,3500,1000,1800,2600,1600,3,1
214373.213556554,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤G¬q¢°¢·¢±«Ñ¢²§Ë¢³¢µ¤§¢´¸¹¤»¼Ó",3110,2300,1100,1000,3500,2600,2200,2,1
248061.131386861,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_·s¸ô¤@¬q¢°¢³¢·¸¹¤G¤Q¥|¼Ó",1557,1900,1700,1000,400,2600,1200,2,1
65465.1470978002,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥_·s¸ô¢°¢·¢³«Ñ¢°¢¯¢¯¸¹¤­¼Ó",6503,2400,130,950,2200,1400,5100,3,1
129887.16872212,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¤¤¥¿¸ô¤@¬q¢°¢¯¢·«Ñ¢¶§Ë¢¸¸¹",9001,1700,600,950,250,2100,2800,3,1
206931.459536712,"·s©±°Ï","·s¥_¥«·s©±°Ï¤¤¿³¸ô¤G¬q¢±¢²¢´¸¹¤­¼Ó",4344,2200,2200,950,1400,8700,2400,3,1
18421.0526315789,"¸U¨½°Ï","·s¥_¥«¸U¨½°Ï©¾¤Gµó¢´¸¹¢±¼Ó",15959,1000,650,900,900,750,850,3,0
49930.8649562145,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¨|´¼¸ô¢¶¢²¤§¢°¸¹¤»¼Ó",9688,1200,750,900,1100,700,2100,3,1
82485.0824850825,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¦P¦wµó¢¸¢·¸¹¤T¼Ó",16217,2900,1400,900,700,2900,800,3,0
84240.0842400842,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¦P¦wµó¢¸¢·¸¹¤G¼Ó",16217,2900,1400,900,700,2900,800,3,0
89565.6068069861,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô¢´¢°¢´¸¹¢¶¼Ó",10426,1000,1100,900,1400,1800,1000,3,1
91716.547596061,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥úµØ¸ô¢°¢±¢±¸¹¤G¼Ó",12885,1600,1400,900,800,550,1100,3,0
98266.9287118099,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥Ã¦w«n¸ô¤G¬q¢·¢¯«Ñ¢²¸¹¤T¼Ó",12156,2200,1700,900,1100,1100,1700,3,1
102922.039512599,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¶ê³q¸ô¢±¢´¢±«Ñ¢±¸¹¥|¼Ó",14520,450,1700,900,1200,1300,210,3,0
114365.272736313,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¤å¸tµó¢±¢¯¢¯¸¹¤C¼Ó",11306,2400,800,900,3600,3600,3300,3,1
115801.951308471,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¤¤¸ô¢µ¢´«Ñ¢±¢±¸¹¤T¼Ó",18006,3100,12500,900,2300,3800,1700,3,0
154175.106909746,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¤j¾Ç¸ô¢·¢´¸¹¤Q¤T¼Ó¤§¤@",3701,500,1600,900,1600,1600,3200,3,1
159662.428009352,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¥Ã­s¸ô¢²¢²¢±«Ñ¢±¢·¸¹¤C¼Ó",15140,2500,1900,900,1300,1500,1200,3,1
192099.567099567,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¼Ö§Qµó¢²¢´¸¹",10393,2300,1200,900,2600,2400,1800,3,1
210869.356848462,"¤T­«°Ï","·s¥_¥«¤T­«°ÏªeÃä¥_µó¢°¢¶¸¹¤C¼Ó¤§¤G",569,1200,1800,900,1600,1200,1800,1,1
52773.6131934033,"ª÷¤s°Ï","·s¥_¥«ª÷¤s°Ï¤¤µØ¸ô¢°¢°¢±«Ñ¢³¸¹¢²¼Ó",16211,500,550,850,900,3400,800,3,0
59660.3946764571,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï¤¤µØ¸ô¤G¬q¢²¢¯¢·«Ñ¢µ§Ë¢°¢²¸¹¤»¼Ó",10756,1400,2800,850,950,450,3900,3,1
85991.9167598246,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¤¤µØ¸ô¢µ¢¸¸¹¥|¼Ó¤§¢³",9407,1800,800,850,450,1000,2600,3,1
90649.6558670472,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¼dµó¢±¢¯¤§¢²¸¹¤G¼Ó",18006,1800,1000,850,290,1800,350,4,0
100229.095074456,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¥ÃÂ×µó¢¶¢´«Ñ¢°¢¸¸¹¥|¼Ó",15150,1300,2000,850,7100,2100,2300,3,0
114108.990082116,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç¦¨¸ô¢°¢²¢¶«Ñ¢°¢·¸¹¥|¼Ó",13473,2600,1400,850,2800,2400,2100,3,0
125167.908169496,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï©¾§µ¸ô¢²¢·¢¯¸¹¥|¼Ó¤§¤G",4937,1500,2200,850,850,2700,2700,3,1
131865.350544166,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï¤¯¼w¸ô¢°¢¯¢¯¸¹¤­¼Ó",7185,1000,1700,850,750,800,2400,3,1
131941.071717662,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¸Î¥Á¸ô¢µ¢¶«Ñ¢³§Ë¢³¸¹¤­¼Ó",10474,2500,1300,850,2800,2300,1900,3,1
148131.267092069,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡¥_¸ô¢¸¢¯«Ñ¢±¸¹¤­¼Ó¤§¤@",2153,600,2600,850,1700,450,2100,3,1
158650.214051876,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q¢°¢¸¢°«Ñ¢°¢°¸¹¤E¼Ó¤§¤G",3544,450,2200,850,3900,4000,2100,3,1
192631.832410306,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°ÏµØ¦¿¤@¸ô¢²¢²¸¹¥|¼Ó",58,3400,2400,850,4600,3700,3100,3,1
52000.5777841976,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï¤¤¤s¸ô¤G¬q¢±¢´¢´«Ñ¢±¢±¸¹¤C¼Ó",10262,1400,1600,800,650,18,3900,3,1
73542.600896861,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¦y¤s¸ô¢°¢¯¢²¸¹¤T¼Ó¤§¢¶",9520,1100,2200,800,1300,1000,1400,3,1
100671.856670577,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç¦¨¸ô¢°¢²¢¶«Ñ¢·¸¹¤T¼Ó",13557,2600,1400,800,2200,2300,2100,3,0
131576.931913916,"¤T®l°Ï","·s¥_¥«¤T®l°Ï°ê¼y¸ô¢°¢µ¢µ¸¹¤T¼Ó",5702,800,1800,800,1500,1300,2400,3,0
136456.211812627,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡¥_¸ô¢µ¢µ¸¹¤»¼Ó",8597,750,2400,800,1600,500,1800,3,0
140711.374169412,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q¢²¢¸«Ñ¢°¢·¢´¸¹¤K¼Ó",3937,280,2500,800,650,4400,1900,3,1
154833.392205346,"·s©±°Ï","·s¥_¥«·s©±°Ï¤T¥Á¸ô¢¸¸¹¤T¼Ó",16819,2300,1400,800,800,9500,900,4,0
193676.459972569,"·s©±°Ï","·s¥_¥«·s©±°Ï¤¤¿³¸ô¤T¬q¢±¢²¢±¸¹¤Q¤G¼Ó",3885,4100,750,800,3400,8000,2700,3,1
238722.832844283,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¥Ã¥­¸ô¢±¢°¢·«Ñ¢±¸¹",12273,3400,2100,800,1800,1900,1200,3,0
34506.5562456867,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤j«iµó¢´¸¹",15866,1300,1100,750,850,270,5000,3,0
51008.8415325323,"Åaºq°Ï","·s¥_¥«Åaºq°Ï¤¤¤s¸ô¢±¢³¢¸«Ñ¢µ¢´¸¹¤­¼Ó",11803,1000,1000,750,750,800,2800,3,0
77063.7408568443,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï©ú§Ó¸ô¤@¬q¢³¢±¢¯«Ñ¢³¸¹¤T¼Ó",15850,1900,1600,750,650,1400,2500,3,0
110913.323291798,"·s©±°Ï","·s¥_¥«·s©±°Ï¤¤¿³¸ô¤T¬q¢±¢¯¢·¸¹¥|¼Ó",13960,3300,750,750,2500,3900,1800,3,0
124580.218827863,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¸Î¥Á¸ô¢µ¢²¸¹¤T¼Ó",13473,2500,1300,750,2600,2300,2000,3,0
129996.750081248,"¤T­«°Ï","·s¥_¥«¤T­«°Ï­«·s¸ô¤T¬q¢¸¢±¸¹¤Q¤@¼Ó",9315,1600,1200,750,350,1600,240,3,1
135344.160866203,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï³s«°¸ô¢°¢¶¢°«Ñ¢³¢±¸¹¤­¼Ó",4307,1400,1000,750,750,750,700,3,1
146049.109740486,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¿Ý·Ëµó¢°¢´¢°«Ñ¢¶¸¹¤G¼Ó",16016,2100,1800,750,210,750,500,3,0
156862.745098039,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¤¥¿¸ô¢´¢·¢·¸¹¤E¼Ó¤§¤Q¤E",10820,2300,1500,750,650,800,700,3,1
176852.743022137,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï«n¤s¸ô¢°¢°¢°«Ñ¢±¸¹",17066,1700,600,750,180,220,1300,4,0
190941.674812643,"·s©±°Ï","·s¥_¥«·s©±°Ï¤G¤Q±i¸ô¢°¢°«Ñ¢°¢°¸¹¤­¼Ó",6353,3700,400,750,2000,4300,1300,3,1
192714.126807564,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï©úÂ§µó¢²¢¶¸¹¤Q¥|¼Ó",6332,2400,1000,750,500,550,1700,3,1
54418.8071397475,"¤TªÛ°Ï","·s¥_¥«¤TªÛ°Ï¤¤¿³µó¤G¬q¢¶¢µ¸¹¤@¼Ó",9391,650,600,700,450,450,10000,3,1
55322.8483363629,"ª÷¤s°Ï","·s¥_¥«ª÷¤s°Ï«H¸q¸ô¢³¢²¸¹¤G¼Ó",985,500,350,700,700,3700,1100,3,1
117868.23606343,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï©ú§Ó¸ô¤@¬q¢²¢´¢±«Ñ¢±¢²¸¹¤­¼Ó",16,1900,1500,700,550,600,2800,3,1
137222.288226209,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q¢±¢°¢²¸¹¤T¼Ó",449,400,2900,700,130,3800,2100,3,1
141853.243994117,"®õ¤s°Ï","·s¥_¥«®õ¤s°ÏºÖ¿³¤Tµó¢³¢±¸¹¤Q¼Ó",167,450,1600,700,600,700,2800,3,0
146337.464751787,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤@¬q¢±¢¯¢¶¸¹¤G¤Q¥|¼Ó",460,400,2900,700,130,3900,2100,3,1
152734.189253447,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¾Ç©²¸ô¤G¬q¢°¢±¸¹¥|¼Ó",11154,1500,1400,700,1700,1600,750,3,0
191303.139761045,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï³s³Óµó¢¸¢²¸¹¤Q¼Ó",663,1300,900,700,750,800,550,3,1
211653.09916031,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¾ô¸ô¢¶¢·«Ñ¢±¢´¸¹¤C¼Ó",4351,2300,1700,700,1500,3000,1800,3,1
31199.754995789,"¤TªÛ°Ï","·s¥_¥«¤TªÛ°Ï©¾§µµó¢°¢´¢µ¸¹¤C¼Ó",9140,750,750,650,850,850,10700,3,1
34402.9322873127,"¤TªÛ°Ï","·s¥_¥«¤TªÛ°Ï©¾§µµó¢°¢´¢µ¤§¢°¸¹¤C¼Ó",9138,750,750,650,850,850,10700,3,1
63311.6008405625,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï¦¨®õ¸ô¥|¬q¢°¢´¸¹¤§¢°¤Q¥|¼Ó",9645,4100,3500,650,3300,3200,3300,3,1
86136.8438160247,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï¦¨®õ¸ô¥|¬q¢°¢·¸¹¤Q¤­¼Ó¤§¤@",9554,4200,3600,650,3400,3300,3400,3,1
100826.77959266,"®õ¤s°Ï","·s¥_¥«®õ¤s°ÏºÖ¿³¤Gµó¢°¢²¸¹¤T¼Ó",7115,1100,3700,650,550,2300,2800,3,1
102873.878821161,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤G¸ô¢²¢´¸¹¤Q¤K¼Ó",120,1100,1600,650,400,850,3400,3,1
147538.437645597,"¤T­«°Ï","·s¥_¥«¤T­«°Ï­«·s¸ô¤T¬q¢³¢¶«Ñ¢´§Ë¢±¢±¸¹",10589,1800,1400,650,600,1400,400,3,0
162905.041170547,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï°ê¥ú¸ô¢µ¢°¸¹¤C¼Ó",9918,2100,1400,650,300,650,450,3,0
120370.37037037,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡¥_¸ô¢±¢¶«Ñ¢µ¸¹¤T¼Ó",14919,850,2100,600,1400,700,1600,3,0
134664.49965173,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï«OºÖ¸ô¤G¬q¢·¢·«Ñ¢´¸¹¥|¼Ó",17571,3900,2200,600,1500,2000,850,4,0
204677.444671166,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï´º¥­¸ô¢´¢±¢±¤§¢´¸¹¤T¼Ó",84,1900,1000,600,550,600,1500,3,1
217121.723050147,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï´º¥­¸ô¢´¢±¢±¤§¢²¸¹¤»¼Ó",85,1900,1000,600,550,600,1500,3,1
25000,"ª÷¤s°Ï","·s¥_¥«ª÷¤s°Ï¤¤¤s¸ô¢±¢µ¢²«Ñ¢¸¸¹¢²¼Ó",15223,83,220,550,550,3700,1100,3,0
86558.0448065173,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤G¸ô¢°¢²¤§¢°¸¹¤G¼Ó",100,1100,2500,550,400,850,3800,3,1
87637.6609275632,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤G¸ô¢°¢²¸¹¤G¼Ó",133,1100,2500,550,400,850,3800,3,1
93349.6034167175,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤G¸ô¢²¢¶¸¹¥|¼Ó",105,1100,2500,550,400,850,3800,3,1
94810.8879600367,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¥_·s¸ô¢°¢·¢±«Ñ¢¶¢±¸¹¤G¼Ó",7734,2000,500,550,1800,1100,5400,3,1
99061.7765322286,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤G¸ô¢°¢°¸¹¤E¼Ó",114,1300,2500,550,400,850,3800,3,1
103079.500064425,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¼Ö§Qµó¢²«Ñ¢°¸¹¤G¼Ó",15802,2300,1700,550,2500,2100,1800,3,0
112665.112665113,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢±¢³¢µ«Ñ¢²¢²¸¹¥|¼Ó",11387,1800,900,550,350,900,2700,3,0
143334.925943622,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¥ú¿³µó¢°¢³¢¯¸¹¤T¼Ó",10092,1800,550,550,650,1800,500,3,0
145087.235996327,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¸Î¥Á¸ô¢·¸¹¤G¤Q¤G¼Ó",8740,2200,1600,550,2000,2600,2100,3,1
173191.952147906,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï«n¤s¸ô¢±¢³¢´¸¹¤Q¤G¼Ó",191,1900,1200,550,700,750,1200,3,1
198533.55893965,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¾ô¸ô¢¶¢·«Ñ¢°¢¯¸¹¤Q¤T¼Ó",3269,2300,1700,550,1500,3000,1700,3,1
202569.353937814,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¿«n¸ô¢·«Ñ¢°¢µ¸¹¤Q¤T¼Ó",3481,1500,1300,550,500,1500,300,3,1
57326.3013070397,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¯·R¸ô¢°¢³¢°«Ñ¢²§Ë¢±¸¹¤»¼Ó",11981,3300,2000,500,1400,1900,750,3,1
75625.3635834788,"²H¤ô°Ï","·s¥_¥«²H¤ô°Ï¤j©¾µó¢°¢°¢¶¸¹¤Q¤@¼Ó¤§¢°¢²",10288,1900,700,500,1800,1000,6000,3,1
83921.4352521044,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤C¸ô¢²¸¹¤­¼Ó",256,1200,2100,500,400,450,3600,3,1
97535.285443438,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¤¤¤s¤G¸ô¢±¢°¸¹¤­¼Ó",14016,1700,1800,500,1900,1400,180,3,0
103538.747040379,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï°Ó´ä¤C¸ô¢°¢°¸¹¤Q¼Ó",264,1200,2100,500,400,450,3600,3,1
104627.766599598,"¦Á¤î°Ï","·s¥_¥«¦Á¤î°Ï«Oªø¸ô¢¶¢µ¸¹¤C¼Ó",4400,2100,700,500,2300,2800,2000,3,1
112954.237397534,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡«n¸ô¢°¢¯¢´¸¹¤C¼Ó",8160,1600,2300,500,1600,1600,1800,3,0
139073.648566937,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_·s¸ô¤G¬q¢³¢´¸¹¤T¼Ó",16354,2100,1800,500,650,9300,1300,3,0
143712.574850299,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡«n¸ô¢°¢¯¢´¸¹¤C¼Ó¤§¤@",8159,1600,2300,500,1600,1600,1800,3,0
152166.129609739,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô¢±¢µ¢¶¤§¢°¸¹¤Q¤­¼Ó",10107,800,2200,500,750,1700,280,3,1
159974.249617768,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¾ô¸ô¢¶¢±¤§¢²¸¹¤C¼Ó",7235,2500,1600,500,1100,3100,1700,3,1
164271.047227926,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï«nµØ¸ô¢¸¸¹¤T¼Ó¤§¤@",8640,2100,350,500,400,450,1400,3,1
165196.788205871,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¾ô¸ô¢µ¢·¸¹¤G¼Ó",7238,2500,1600,500,1100,3100,1700,3,1
211456.628477905,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï«OºÖ¸ô¤G¬q¢·¢·«Ñ¢±¢²¸¹¤Q¤T¼Ó¤§¤@",3446,3700,2000,500,1400,1000,800,1,1
220434.255483302,"·s©±°Ï","·s¥_¥«·s©±°ÏÄ_¾ô¸ô¢¶¢±¸¹¤G¼Ó",7211,2500,1600,500,1100,9000,1700,3,1
84005.747761689,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï®õªL¸ô¤G¬q¢°¢°¢µ«Ñ¢±§Ë¢²¢µ¸¹¤G¼Ó",14771,550,1400,450,400,500,2800,3,0
