"total.price.NTD.1","The.villages.and.towns.urban.district","land.sector.position.building.sector.house.number.plate","day","busfar","convifar","all_post_office","all.police.station.far","schoolfar","hospital.far","materials","guard"
122609.804148801,"林口區","新北市林口區中北一街１７巷２５號二樓",2993,4400,2300,3600,4000,1100,4000,3,1
142418.930762489,"中和區","新北市中和區中山路三段１４６號九樓之十三",5065,3400,3000,3600,3400,3300,3900,3,1
142536.19570644,"新莊區","新北市新莊區天祥街１７號八樓之一",1667,2800,4000,3600,5300,5000,2200,3,1
161046.885035324,"汐止區","新北市汐止區新臺五路一段１８３號２１樓",8132,1600,1400,3600,900,550,2700,3,1
166428.91107941,"三重區","新北市三重區仁安街３３號三樓",3471,2800,4000,3600,4000,2700,3600,3,1
176404.964440106,"新莊區","新北市新莊區中央路２８８號十八樓",1003,5400,8000,3600,3800,1900,5400,3,1
181945.416375087,"板橋區","新北市板橋區中山路一段１號八樓之５",7856,750,3200,3600,750,2000,2600,1,1
188172.043010753,"新莊區","新北市新莊區思源路１２８巷５號十三樓",1451,5400,2600,3600,2200,2300,5500,3,1
197512.801755669,"三重區","新北市三重區仁義街７９巷４６號八樓",295,1400,3700,3600,3600,1300,3800,3,1
80652.6806526807,"淡水區","新北市淡水區濱海路三段１４８巷２５號三樓",2984,3900,4400,3500,3400,3000,8300,3,1
84093.6739659367,"林口區","新北市林口區中山路５３２號三樓之一",5421,2700,650,3500,2200,2000,2100,3,1
85249.2518794248,"淡水區","新北市淡水區沙崙路一段１１９號十六樓",1157,3900,4200,3500,3400,3000,8100,3,1
94326.9874677126,"新莊區","新北市新莊區萬安街６７巷１９號五樓",12275,1900,4000,3500,5700,4600,1600,3,0
107599.193006052,"淡水區","新北市淡水區淡金路３８巷３３號二十二樓之２５",4899,2300,2000,3500,3300,2700,2700,3,1
126417.407293901,"土城區","新北市土城區延壽路４５號六樓",2096,3700,1500,3500,3900,4100,3200,3,1
136287.156477846,"板橋區","新北市板橋區中正路３３２號五樓之六",10280,2000,3100,3500,5900,1300,600,3,1
152164.708373028,"新莊區","新北市新莊區福美街４０號七樓",3445,5900,7500,3500,2400,2400,5900,3,1
161662.817551963,"中和區","新北市中和區中山路三段１８５號七樓",9388,3300,2900,3500,3300,3200,3800,3,1
178642.31838031,"板橋區","新北市板橋區南雅南路一段２３號十三樓",3818,1300,3600,3500,750,800,2500,3,1
187553.209603269,"中和區","新北市中和區中原二街１３５號十一樓",3215,3800,2300,3500,2800,2500,3600,3,1
191140.384863748,"新莊區","新北市新莊區榮華路一段１５號六樓",941,5700,8400,3500,2800,2200,5700,1,1
76418.5187543782,"林口區","新北市林口區中山路５６２號十四樓之五",5319,2700,600,3400,2300,1900,2000,3,1
92747.5085473194,"林口區","新北市林口區中山路４１２巷２３號三樓",2916,3100,1600,3400,2000,1600,3800,3,1
94907.5713577449,"淡水區","新北市淡水區淡金路１４號四樓",5440,2200,2000,3400,3200,2700,2700,3,1
99972.9802756012,"五股區","新北市五股區蓬萊路４０號九樓",9571,1800,250,3400,700,550,700,3,1
104911.140836996,"林口區","新北市林口區中山路５５８號九樓",5318,2700,600,3400,2100,1900,3800,3,1
105174.194760071,"板橋區","新北市板橋區三民路二段正泰３巷８號二樓",13238,2300,3800,3400,3400,3400,3600,3,1
106671.728195881,"林口區","新北市林口區文化三路二段５６號九樓",1617,2200,500,3400,2200,2200,3800,3,1
115809.706871696,"林口區","新北市林口區中北三街６３號六樓",2824,3700,1600,3400,3300,900,1000,3,1
117480.074243913,"林口區","新北市林口區中山路５６６號十樓之五",5315,2600,550,3400,2000,1900,3800,3,1
153389.411182583,"板橋區","新北市板橋區三民路二段１５０號五樓",9544,2700,3900,3400,3400,3000,3600,3,1
156641.201771843,"新莊區","新北市新莊區思源路３３２巷５５號十三樓",3163,5200,2400,3400,2000,2000,5300,3,1
173724.455573939,"泰山區","新北市泰山區明志路三段３５０號",585,2900,4200,3400,3300,3300,1400,3,1
191296.344990797,"新莊區","新北市新莊區思源路１９２巷５６號四樓",3960,5200,2400,3400,1900,2000,5300,3,1
197146.841145554,"新莊區","新北市新莊區思源路２３０巷５８號三樓",4142,5200,2500,3400,2000,2100,5300,3,1
94297.2608890885,"淡水區","新北市淡水區淡金路３８巷３３號十四樓之１３",4943,2100,2500,3300,3100,2500,2600,3,1
104961.164369183,"淡水區","新北市淡水區濱海路一段１５７號三樓",3574,4200,3200,3300,3100,2400,7100,3,1
105184.694384628,"淡水區","新北市淡水區淡金路３８巷３３號七樓之２１",4921,2100,2500,3300,3100,2500,2600,3,1
109468.313329854,"板橋區","新北市板橋區自強新村９２巷１７號二樓",17790,950,2100,3300,700,400,1600,4,1
147302.702175398,"林口區","新北市林口區中山路６７９號十九樓之三",2109,3000,550,3300,1900,1600,1500,3,1
165990.876837304,"板橋區","新北市板橋區中正路６７號二樓",1194,850,2000,3300,600,350,1500,1,1
170846.566641113,"汐止區","新北市汐止區大同路二段１８４巷１之１０號十樓",-142,1300,1100,3300,950,600,2400,3,1
174575.380843985,"新莊區","新北市新莊區昌德街３０號六樓",2308,5500,2500,3300,2800,2000,5500,3,1
189369.562626624,"三重區","新北市三重區五谷王北街４５巷５３號十一樓",101,4200,2200,3300,2700,4200,2800,3,1
189649.060616803,"三重區","新北市三重區五谷王北街４５巷５３號十五樓",73,4200,2200,3300,2700,4200,2800,3,1
192773.600668338,"三重區","新北市三重區五谷王北街４５巷５１號十六樓",73,4200,2200,3300,2700,4200,2800,3,1
203237.622592461,"三重區","新北市三重區五谷王北街４５巷５３號九樓",98,4200,2200,3300,2700,4200,2800,3,1
223312.249903188,"板橋區","新北市板橋區漢生東路２３８號十四樓",4778,750,2500,3300,1100,1500,2200,1,1
48323.7692540018,"林口區","新北市林口區中正路２６４巷１號三樓",15485,4000,1900,3200,500,400,350,3,0
58644.4118642156,"五股區","新北市五股區成泰路三段２巷１號之１３五樓",10484,2000,2100,3200,800,750,800,3,0
80750.3638617864,"林口區","新北市林口區文化二路二段１４５號二樓之十一",3899,2900,1300,3200,1700,1400,3600,3,1
107401.57480315,"林口區","新北市林口區文化二路二段１６９號十三樓之三",3934,2900,1300,3200,1800,1500,3600,3,1
112194.033182055,"林口區","新北市林口區文化三路二段１１５巷８７號四樓",2939,2300,270,3200,2700,2400,3600,3,1
117678.503245514,"土城區","新北市土城區延和路２４６號八樓之一",10274,3300,1100,3200,3500,3800,2800,3,1
132303.358798173,"蘆洲區","新北市蘆洲區集賢路２７０號八樓",4464,2100,2500,3200,3000,2100,900,3,1
161477.572559367,"新莊區","新北市新莊區新北大道四段１７９號四樓之三",3425,5100,3200,3200,6300,1600,5100,3,1
196276.69065604,"中和區","新北市中和區中原東街６６號十七樓",1965,3800,2100,3200,2700,2300,3400,3,1
217946.460021134,"中和區","新北市中和區員山路５９１號十六樓",1802,3000,2600,3200,3000,2900,3500,1,1
60725.671777744,"板橋區","新北市板橋區中山路一段２０６巷７６號五樓",13816,1400,2600,3100,2300,1900,2300,3,0
67710.0677100677,"林口區","新北市林口區中正路３００號四樓",15516,3600,1800,3100,550,500,3500,3,0
71083.376343077,"淡水區","新北市淡水區沙崙路一段１２６巷１２３號二樓",1780,3500,4600,3100,2900,2500,8500,3,1
72057.479857131,"淡水區","新北市淡水區沙崙路一段１２６巷１０１號六樓",1731,3500,4600,3100,2900,2500,8500,3,1
72536.268134067,"樹林區","新北市樹林區太順街９６巷１６弄１０號二樓",13992,2300,2700,3100,2900,2100,2100,3,0
75961.0930986568,"淡水區","新北市淡水區沙崙路一段１２６巷１２７號二樓",1709,3500,4600,3100,2900,2500,8500,3,1
77497.4010017957,"淡水區","新北市淡水區沙崙路一段１２６巷７５號七樓",1795,3500,4600,3100,2900,2500,8500,3,1
89113.322441705,"淡水區","新北市淡水區沙崙路一段１２６巷１２０號十樓",2189,3600,4000,3100,3000,2600,8500,3,1
97291.3211719182,"土城區","新北市土城區延安街３７巷９號四樓",13493,3200,1200,3100,3400,3700,3000,3,0
100050.025012506,"樹林區","新北市樹林區太順街９６巷１６弄１０號",13992,2300,3400,3100,2900,2100,2100,3,0
106364.327041085,"林口區","新北市林口區信義路３８２號十五樓之八",4603,2400,210,3100,2100,2100,2000,3,1
106535.8505525,"中和區","新北市中和區中山路三段９８號三樓",13372,2900,2500,3100,2900,2700,3300,3,0
123618.090452261,"泰山區","新北市泰山區明志路三段１９６巷２１弄１５號二樓",16705,2500,3900,3100,3000,3100,1100,3,0
164113.785557987,"新莊區","新北市新莊區新北大道四段１３５號八樓之三",1235,5000,3200,3100,4400,1500,5000,1,1
193961.029302395,"新莊區","新北市新莊區中央路５７６號十一樓",1431,4900,2900,3100,4200,1400,4900,3,1
209998.645170031,"新莊區","新北市新莊區昌德街９２號",1877,5300,2300,3100,2900,1800,5300,3,1
68364.5045762037,"淡水區","新北市淡水區新市一路一段３０５號",5015,3400,3600,3000,2800,2400,7500,3,1
73151.2679553112,"林口區","新北市林口區中北三街１９３號五樓",-734,3400,1300,3000,2800,1000,3400,3,1
74083.2918533267,"林口區","新北市林口區中北三街１９１號五樓",-786,3400,1300,3000,2800,1000,3400,3,1
74183.9762611276,"林口區","新北市林口區中北三街２０５號六樓",-919,3400,1300,3000,2800,950,3400,3,1
78028.5738439429,"林口區","新北市林口區中北三街１９７號二樓",-744,3400,1300,3000,2800,1000,3400,3,1
98812.8962633212,"新莊區","新北市新莊區後港一路２８巷１弄１３號三樓",11742,1400,3500,3000,5400,4600,1500,3,0
104951.560818084,"蘆洲區","新北市蘆洲區民族路３３６巷１９弄１０號五樓",14983,1600,2000,3000,2600,1600,1600,3,0
158622.392297247,"中和區","新北市中和區中山路三段３９號四樓之十三",5194,2800,2400,3000,2800,2600,3200,3,1
60835.4738407463,"汐止區","新北市汐止區新臺五路二段２４０之１號四樓",5328,2000,2100,2900,2100,2600,2200,3,1
64878.1823159047,"三峽區","新北市三峽區中正路一段５００號",10153,3400,2300,2900,2700,2600,3200,3,0
68789.08470722,"汐止區","新北市汐止區新臺五路二段２４０之５號七樓",5363,2000,2100,2900,2100,2600,2200,3,1
70325.2543011428,"林口區","新北市林口區民權路１８號十樓",5707,2100,450,2900,1800,2600,2600,3,1
75295.0752950753,"淡水區","新北市淡水區沙崙路２１６巷２６號五樓",4245,3800,3800,2900,3200,3100,7600,3,1
98010.5324751316,"淡水區","新北市淡水區沙崙路一段５５號十二樓",1235,3300,4500,2900,2700,2300,8400,3,1
99547.5113122172,"泰山區","新北市泰山區明志路三段１４２巷８號五樓之四十",8668,2400,3700,2900,2700,2800,900,3,1
108235.294117647,"三重區","新北市三重區永福街２０２號二樓",15224,1900,2500,2900,2600,1900,2200,3,0
112864.343633574,"土城區","新北市土城區延和路８８巷１０弄３號二樓",14115,3100,2700,2900,3300,3500,2500,3,0
117344.018317115,"蘆洲區","新北市蘆洲區集賢路２２４巷１５號十二樓",9588,2200,2600,2900,2800,2200,1000,3,1
118398.994132439,"土城區","新北市土城區延和路４１巷２弄１１號二樓",12500,3200,2700,2900,3400,3700,2700,3,0
120787.354607814,"板橋區","新北市板橋區金華街１０巷４８弄２４號三樓",17119,1400,1300,2900,2400,1200,650,3,0
127692.649344881,"樹林區","新北市樹林區三龍街８０巷１０號",14501,4600,4400,2900,4200,4800,5000,4,0
138038.895688834,"樹林區","新北市樹林區名園街５１巷２弄８號",14849,2000,2400,2900,2700,1700,1700,3,0
145333.241625972,"中和區","新北市中和區秀朗路三段１７５巷１６號十四樓",9574,4200,3200,2900,3000,3100,3600,3,1
146826.293200813,"板橋區","新北市板橋區龍泉街１０８巷９６號八樓",8915,2100,500,2900,3200,2000,350,3,1
148972.720401292,"板橋區","新北市板橋區民生路三段３２１號九樓",5759,2600,2600,2900,3700,2900,1700,1,1
151639.039619416,"土城區","新北市土城區延安街４２之１號六樓",4234,3000,1000,2900,3200,3500,2500,3,1
153972.643695343,"板橋區","新北市板橋區民生路一段３３號七樓之五",10093,2000,3200,2900,2900,2900,3100,2,1
168750,"新店區","新北市新店區溪園路３６５之３號七樓",6846,3500,2400,2900,2900,4200,2100,3,1
178434.087063529,"新店區","新北市新店區溪園路３７５號十三樓",6816,3500,2500,2900,2900,5400,2000,3,1
180180.18018018,"板橋區","新北市板橋區民權路２０２巷７弄１９號",18044,500,2100,2900,400,500,1300,4,0
57266.4800203614,"淡水區","新北市淡水區中正路二段２２巷２０號二十樓",9645,4300,3800,2800,3200,2600,7100,3,1
90909.0909090909,"三重區","新北市三重區金華街７０號",19416,2800,1600,2800,2000,2700,1700,4,0
97020.888026481,"土城區","新北市土城區延安街２６號三樓",10672,3000,1000,2800,3200,3400,2500,3,1
113831.089351285,"土城區","新北市土城區金城路三段７３巷４弄１號四樓",14834,2900,2700,2800,3100,3400,2400,3,0
116887.111657951,"汐止區","新北市汐止區水源路一段１１１號３樓",14560,1100,900,2800,800,450,1900,3,0
122491.145218418,"板橋區","新北市板橋區中正路２３６巷８６號四樓",17489,1400,1400,2800,2500,1200,750,3,0
127942.063971032,"新店區","新北市新店區溪園路２６９號",6810,3600,2300,2800,3000,5500,2300,3,1
139676.996944566,"淡水區","新北市淡水區中正東路一段１０５巷１３號二十一樓",4328,1600,1300,2800,2600,2400,3100,1,1
147501.505117399,"林口區","新北市林口區信義路１７０號十三樓之一",6094,2700,1100,2800,1600,1600,1500,3,1
152877.697841727,"板橋區","新北市板橋區環河西路五段２４３號十五樓",-20,2900,1400,2800,3400,2200,700,3,1
185564.996581697,"新莊區","新北市新莊區中央路７０２號四樓",3242,4600,2600,2800,4400,4200,4600,3,1
229479.176371937,"中和區","新北市中和區中原三街３２號",1705,3000,1800,2800,2400,2100,2900,1,1
50958.3700747204,"淡水區","新北市淡水區中正路一段１５６巷１２號十三樓之５",11203,4300,3700,2700,3100,2500,7000,3,1
59848.3840936295,"淡水區","新北市淡水區中正路一段１５６巷１２號二樓之２",11228,4300,4200,2700,3100,2500,7000,3,1
73394.495412844,"三重區","新北市三重區國道路一段５１號五樓",13222,2100,2400,2700,2400,2000,2000,3,0
82101.8062397373,"泰山區","新北市泰山區明志路三段１２３巷１弄４號二樓",16343,2400,1100,2700,2600,2700,850,4,0
89439.2844857241,"土城區","新北市土城區德街２巷３號七樓",10074,2800,2600,2700,3000,3300,2300,3,1
92106.5663068238,"泰山區","新北市泰山區明志路三段７４巷１７號六樓",11015,2400,1300,2700,2500,2600,850,3,1
93429.7769740808,"鶯歌區","新北市鶯歌區國中街１６５號十樓",2668,2800,2800,2700,2800,1800,200,3,1
147885.602542166,"中和區","新北市中和區景平路７１之７號八樓之三",9048,3900,3000,2700,2800,2800,3300,3,1
163068.442811208,"新店區","新北市新店區溪園路５１１號七樓",7188,3500,2700,2700,2900,5400,1900,3,1
210012.48722897,"板橋區","新北市板橋區新府路８２號十七樓",5022,110,2700,2700,350,650,2000,3,1
30921.0526315789,"三芝區","新北市三芝區新庄子９５之２４號",14901,2000,2500,2600,2200,2200,13000,4,0
42356.8086989506,"三芝區","新北市三芝區新庄子５７之１號",18103,2000,1700,2600,1400,2200,13000,4,0
68028.0115341611,"淡水區","新北市淡水區英專路１３４號四樓",10608,850,450,2600,2400,1000,4800,3,0
68238.2133995037,"泰山區","新北市泰山區明志路三段７４巷５號二樓",14748,2300,1200,2600,2500,2600,800,3,0
79427.2289965321,"汐止區","新北市汐止區新臺五路二段２５０號１９樓之１",9951,1700,1900,2600,1900,2300,1900,3,1
91050.98855359,"汐止區","新北市汐止區中正路２６６號７樓",9307,650,2800,2600,500,290,1000,3,1
91827.3645546373,"泰山區","新北市泰山區明志路三段７４巷１號",14722,2300,1200,2600,2500,2600,800,3,0
110507.246376812,"新莊區","新北市新莊區中信街９４巷５號二樓",12766,4600,2200,2600,3900,950,4700,3,0
124657.534246575,"三重區","新北市三重區力行路二段３３巷１２號四樓",15176,2000,2900,2600,2900,1900,2200,3,0
165977.011494253,"中和區","新北市中和區自立路３６之４號二樓",8810,3800,2800,2600,2600,2700,3200,3,1
188559.514096637,"新莊區","新北市新莊區榮華路二段１７１號九樓",171,4500,2400,2600,4000,3800,4500,1,1
202139.727307102,"中和區","新北市中和區中原二街１８號二十樓",1791,2900,1700,2600,2200,2000,2800,1,1
209193.36069088,"新莊區","新北市新莊區榮華路二段１７１號二十七樓",238,4500,2400,2600,4000,1000,4500,1,1
213657.623947615,"板橋區","新北市板橋區新府路１１６號十四樓",5018,87,2600,2600,350,1900,2000,3,1
234712.002029942,"板橋區","新北市板橋區新府路１３０號二十二樓",5009,78,2600,2600,350,650,2000,3,1
75422.6267880364,"樹林區","新北市樹林區俊英街１５５巷４３弄１５號六樓之１",9172,2900,2600,2500,2600,3600,3800,3,1
77599.9445714682,"淡水區","新北市淡水區新市一路一段１２號十四樓",4192,3300,4400,2500,2700,2300,8300,3,1
84002.4706609018,"蘆洲區","新北市蘆洲區信義路２４６號二樓",4658,1800,2200,2500,2400,1800,700,3,1
87285.4233343032,"淡水區","新北市淡水區新市一路三段１０１巷１６弄２８號八樓",4878,2500,2100,2500,2300,1600,6000,3,1
90330.0521134916,"淡水區","新北市淡水區學府路１３６巷５７號十二樓之１３",5433,2100,1300,2500,2300,1700,4600,3,1
94596.6285370259,"鶯歌區","新北市鶯歌區國中街１５７號八樓",2672,2600,2700,2500,2700,1700,300,3,1
97310.5253387785,"三重區","新北市三重區後竹圍街２７３號三樓",14025,1800,1800,2500,2200,1800,1800,3,0
110970.196575777,"深坑區","新北市深坑區翠谷街８５號五樓之２",1453,1500,3400,2500,2000,1900,2900,3,1
116099.07120743,"蘆洲區","新北市蘆洲區民族路１６７巷１弄１號五樓",13901,1800,2200,2500,2400,1800,1000,3,0
133692.411272482,"中和區","新北市中和區華新街１４３巷７１號六樓",1691,3900,3200,2500,2800,2800,3300,3,1
143030.303030303,"汐止區","新北市汐止區新臺五路二段８３號五樓",3361,500,290,2500,900,1200,1100,3,1
143750,"中和區","新北市中和區景平路６４巷１４弄９號三樓",16832,3800,2800,2500,2600,2700,3200,3,0
148884.133292571,"三重區","新北市三重區仁愛街２６９巷５８號七樓",9020,1800,3600,2500,3300,1700,2900,3,0
148993.117512108,"三重區","新北市三重區中正北路１６５巷１０９號十二樓",5312,2400,2100,2500,2200,2300,1800,3,1
150604.710375557,"三重區","新北市三重區溪尾街１９５號十四樓",4586,1700,3600,2500,3200,1600,2800,3,1
190969.295605057,"三重區","新北市三重區三和路四段１８１巷２４６號",20534,1800,3500,2500,3300,1700,2900,4,0
55958.1697372395,"永和區","新北市永和區成功路二段２８號地下一層之十四",8710,500,1900,2400,1700,800,2200,3,1
55959.2323849532,"永和區","新北市永和區成功路二段２８號地下一層之十二",8710,500,1900,2400,1700,1000,2200,3,1
83502.866654337,"新莊區","新北市新莊區中港路５９１巷１７號四樓",13280,5200,1900,2400,3200,850,5200,3,0
96699.478865084,"淡水區","新北市淡水區學府路１３６巷５３號十三樓之１３",5430,1500,1300,2400,2300,1700,4600,3,1
98548.647195843,"淡水區","新北市淡水區中正東路一段３巷１４弄１９號十樓",5324,700,950,2400,2200,1600,3400,3,1
102941.176470588,"淡水區","新北市淡水區中山北路二段１８９巷１３８號八樓",4442,2400,1600,2400,2200,1500,6300,3,1
103146.527648483,"樹林區","新北市樹林區俊英街１１１巷２之３號九樓",7976,2400,2200,2400,2200,3100,3300,3,1
103430.262928783,"蘆洲區","新北市蘆洲區信義路３２７號三樓",13223,1700,2100,2400,2300,1700,750,3,0
111655.463142304,"新莊區","新北市新莊區昌隆街２６號四樓",16069,5400,1700,2400,2700,1200,5500,3,0
118007.488936798,"中和區","新北市中和區新生街１３巷２號二樓",15041,2200,1900,2400,2300,2100,2600,3,0
119462.090586585,"林口區","新北市林口區忠福路１３３號四樓",411,1900,2100,2400,1500,4300,4200,3,1
122967.819629357,"林口區","新北市林口區仁愛路二段５１０號八樓之二",5403,1900,1900,2400,2900,2600,2500,3,1
139894.667544437,"永和區","新北市永和區福和路５號十三樓",6482,1300,2100,2400,550,300,2200,3,1
144853.616239927,"新莊區","新北市新莊區中原路３５１號三樓",7280,4200,2200,2400,3900,700,4200,3,1
146377.34461199,"三重區","新北市三重區溪尾街１７９號二樓",4874,1700,3600,2400,3200,1600,2800,3,1
148302.049004155,"永和區","新北市永和區福和路５號六樓之四",6485,1300,2100,2400,550,300,2200,3,1
168487.317163488,"板橋區","新北市板橋區永豐街８９巷５弄７號",12121,1700,3300,2400,2900,2400,2600,3,0
210894.418291863,"中和區","新北市中和區水源路１３２巷７號二十五樓之８",2326,2900,1100,2400,1700,1200,2500,3,1
254579.240775153,"中和區","新北市中和區水源路１３２巷７之２號",2280,2900,1100,2400,1400,1200,2500,3,1
54443.2736213558,"淡水區","新北市淡水區北新路１６９巷１６號五樓之２",9356,2400,650,2300,2200,1400,5500,3,1
55965.780141844,"永和區","新北市永和區成功路二段２８號地下一層之十三",8710,500,2000,2300,1700,750,2200,3,1
57264.7613912106,"板橋區","新北市板橋區縣民大道三段３３巷１弄１０號三樓",15910,1500,2700,2300,2700,2300,2500,3,0
83127.5720164609,"淡水區","新北市淡水區北新路１４１巷１０號九樓",10051,2300,450,2300,2100,1300,5500,3,1
110789.283128168,"板橋區","新北市板橋區三民路二段１５３巷２３號四樓",15208,2300,3600,2300,3500,3900,3300,3,0
115258.83877337,"新莊區","新北市新莊區幸福路６８０號四樓之二",11878,4100,1600,2300,2900,650,4100,3,1
120185.741600656,"三重區","新北市三重區長樂街１３５巷５號",11849,750,2400,2300,2300,600,2500,3,0
122939.49719127,"土城區","新北市土城區金城路一段３０號九樓",10288,450,2800,2300,500,450,1000,3,1
128029.888828139,"中和區","新北市中和區景平路７２６之６號七樓之一",12205,2600,550,2300,900,750,2500,3,1
129229.323308271,"中和區","新北市中和區大智街２３巷２弄１２號三樓",15967,3600,2600,2300,2400,2400,3000,3,0
164271.047227926,"中和區","新北市中和區華新街１４３巷５８號",14862,3800,2800,2300,2600,2700,3100,3,0
180474.634077021,"汐止區","新北市汐止區仁愛路１５２巷７３號十七樓",1162,650,400,2300,900,1200,1500,3,1
194798.206278027,"中和區","新北市中和區立業路６號六樓",255,2900,650,2300,1300,900,2500,3,1
195536.054940862,"中和區","新北市中和區立業路３０號十五樓",180,2600,1500,2300,1900,1700,2400,3,1
195803.528850739,"中和區","新北市中和區立業路３０號十七樓",223,2600,1500,2300,1900,1700,2400,3,1
59682.3064915986,"鶯歌區","新北市鶯歌區尖山路３６０號二樓",11077,2400,2400,2200,2400,1400,450,3,0
68216.0331200602,"樹林區","新北市樹林區中山路二段８６之２號五樓",10060,1400,1900,2200,2000,950,800,3,0
78438.1478921907,"淡水區","新北市淡水區北新路１８２巷５弄２７號二樓",12203,2200,400,2200,2000,1200,5400,3,1
93247.3385655451,"淡水區","新北市淡水區新春街１４８之５號四樓",3031,2200,1400,2200,2000,1200,6400,3,1
101123.595505618,"三重區","新北市三重區車路頭街６８號五樓",15099,1900,2300,2200,2400,1800,2000,3,0
102652.541676932,"五股區","新北市五股區芳洲一路６７號四樓",2870,2200,1500,2200,1400,1300,1400,3,1
110765.972467349,"林口區","新北市林口區南勢一街４７巷１５號五樓",1024,1700,2000,2200,1300,4100,4000,3,1
117342.680687698,"五股區","新北市五股區芳洲一路６８號十樓",407,2100,1400,2200,1300,1300,1100,3,1
118822.111245049,"中和區","新北市中和區興南路二段２４２巷１９弄１１號二樓",14372,3700,3000,2200,2500,2600,3000,3,0
135986.092331466,"永和區","新北市永和區得和路３７３巷１６弄１２號二樓",15554,650,1300,2200,1700,750,2500,3,0
156880.322725235,"蘆洲區","新北市蘆洲區民權路６之１０號十一樓",7536,1500,2000,2200,2200,1600,550,3,1
168723.486309294,"永和區","新北市永和區環河西路二段２２９巷１號十八樓之二",8471,4600,2400,2200,2700,2900,2500,3,1
173425.827107791,"三重區","新北市三重區三民街２１３號六樓之一",5914,2200,1500,2200,1900,2100,1500,3,1
177657.017452189,"中和區","新北市中和區華新街１４３巷３９號",17771,3600,3000,2200,2500,2500,3000,4,0
180341.776754333,"中和區","新北市中和區南工路１０７號五樓",204,2800,4000,2200,1300,1000,2400,3,1
188202.733091161,"中和區","新北市中和區永貞路２７４號二樓之１",7062,3200,1700,2200,1700,1500,2800,3,1
211139.240506329,"新莊區","新北市新莊區中正路５５８之１號",12177,1400,2600,2200,3900,3500,1800,2,0
77363.8968481375,"淡水區","新北市淡水區新春街８５巷１７之５號八樓",2306,2700,1900,2100,1900,1700,7000,3,1
100760.28212879,"永和區","新北市永和區民權路８２號六樓之二",8519,1000,800,2100,1900,1300,2300,3,1
105297.79532741,"土城區","新北市土城區明德路一段２４０巷２６弄１３號五樓",10372,2200,1300,2100,2400,2600,1700,3,1
107064.421669107,"樹林區","新北市樹林區保安街一段９號七樓之４",8280,350,110,2100,900,1300,1100,3,1
115152.096727761,"中和區","新北市中和區中山路二段４０５號四樓",8490,2000,1500,2100,1900,1800,2200,3,1
124078.73868831,"林口區","新北市林口區南勢二街３６６號二樓之一",4984,1200,2200,2100,1100,4400,4300,3,1
124670.543446429,"中和區","新北市中和區橋安街１６號九樓",4328,2400,1300,2100,1700,1500,2200,3,1
125474.848528805,"新店區","新北市新店區寶橋路２３５巷１３１號七樓",8367,3700,1900,2100,2800,4300,2900,3,1
140112.089671737,"蘆洲區","新北市蘆洲區三民路１２０之２號十一樓",6626,700,1200,2100,1800,650,750,3,1
147282.884713052,"新莊區","新北市新莊區自治街４６號四樓",16977,4700,1400,2100,2700,1200,4200,4,0
161456.680418915,"新莊區","新北市新莊區中平路２９２巷１弄１８號五樓",297,3900,2000,2100,3800,500,3900,3,1
167477.039438142,"三重區","新北市三重區成功路１００號七樓之一",2465,3700,3900,2100,1500,3700,1700,3,1
195704.394517451,"板橋區","新北市板橋區漢生西路１５７號八樓",6340,1500,1100,2100,6500,1700,700,3,1
196229.05027933,"新店區","新北市新店區中興路一段２０５號二樓",7890,1000,2900,2100,350,5700,2400,3,1
15811.3011923276,"萬里區","新北市萬里區玉田４３之１１號",9995,1700,1900,2000,1700,1800,1800,3,1
71396.2946226841,"淡水區","新北市淡水區北新路１８２巷３３號三樓之６",12264,2100,450,2000,1900,1100,5400,3,0
85275.3069175917,"三重區","新北市三重區新北大道一段１４５號二樓",9870,2600,750,2000,1200,2700,850,3,1
93977.4454131008,"林口區","新北市林口區民有街３８號六樓之一",-795,1700,1100,2000,1300,2300,2700,3,1
94368.1111278877,"林口區","新北市林口區民有街３８號六樓之五",-795,1700,1100,2000,1300,2300,2700,3,1
95425.03397252,"林口區","新北市林口區民有街３８號三樓之五",-729,1700,1100,2000,1300,2300,2700,3,1
96179.9788615431,"林口區","新北市林口區民有街３８號五樓之五",-787,1700,1100,2000,1300,2300,2700,3,1
96179.9788615431,"林口區","新北市林口區民有街３８號四樓之五",-787,1700,1100,2000,1300,2300,2700,3,1
96216.9079420939,"林口區","新北市林口區民有街３８號四樓之一",-536,1700,1100,2000,1300,2300,2700,3,1
97416.6200111973,"林口區","新北市林口區民有街３８號七樓之一",-755,1700,1100,2000,1300,2300,2700,3,1
97419.6945760927,"林口區","新北市林口區民有街３８號四樓之二",-651,1700,1100,2000,1300,2300,2700,3,1
98171.9702098849,"林口區","新北市林口區民有街３８號六樓之二",-675,1700,1100,2000,1300,2300,2700,3,1
98322.4253366433,"林口區","新北市林口區民有街３８號七樓之二",-771,1700,1100,2000,1300,2300,2700,3,1
98411.1927910837,"林口區","新北市林口區民有街３８號五樓之六",-707,1700,1100,2000,1300,2300,2700,3,1
99088.2024562709,"林口區","新北市林口區南勢二街３５８號三樓",4997,1200,2200,2000,1000,4300,4300,3,1
99094.2169234342,"淡水區","新北市淡水區鄧公路２巷７號七樓",8046,350,2000,2000,1900,1300,4000,3,1
